year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1956,14/04/1956,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.89,0,0,908.8,24.993,440.807,459.959,0,277.705,277.705,20.633,9506.38,28.538,9534.918,141789.361,0,0,34.684,7.699,0.206,1.19,1.16,1029.471,350,0.007,9.9,0,4,0,0,22.406,30.649,17.187,67.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,908.8,459.959,465.8,743.505,9.095,1.396,0,0,0,,0,999
1957,14/07/1957,195,1956,15-Apr,1,sugar,alive,0,456,1956,14/4/1956,105,0,0,318,1957,21,2039,7888.18,7113.95,6103.02,189.353,3250.13,,0,0,0,18.212,194.845,194.845,28.538,9506.38,9534.918,141789.361,0.884,19,2090,1202.9,191.161,1502.958,693.173,1300.735,415.929,1716.664,32.317,9421.683,0.821,9422.504,141373.354,200,292.02,324.843,39.7,0.583,16.305,8.381,3470.531,350,0.972,5097.9,18.7,2039.2,0,0,16.955,27.951,18.212,77.7,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3292.9,2783.173,1694.119,2110.048,56.588,16.888,6.80349371023648,0.110302889790897,7.45484251968504,0.946765,32.501,999
1958,14/08/1958,226,1957,15-Apr,1,sugar,alive,1,396,1956,14/7/1957,105,0,0,318,1958,21,2039,6179.96,5462.48,4734.85,144.585,2578.35,,19507.046,7802.818,90.024,19.034,76.962,76.962,0.821,9421.683,9422.504,141373.354,0.868,18,1980,1020.9,237.581,1374.1,502.862,1121.614,281.996,1403.61,3.69,9432.693,0.901,9433.594,142378.487,200,235.824,290.959,23.49,0.001,5.398,4.907,5406.886,350,0.944,4113.8,15.2,1645.5,0,0,17.772,29.136,19.572,136.1,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3000.9,2482.862,1611.681,1893.677,28.889,5.399,5.82332002342458,0.103009382948255,5.95,0.722925,25.784,999
1959,14/09/1959,257,1958,15-Apr,1,sugar,alive,2,396,1956,14/8/1958,105,0,0,318,1959,21,2039,7111.94,6370.09,5458.01,167.967,3012.62,,15780.116,6312.047,64.382,19.161,62.572,62.572,0.901,9432.693,9433.594,142378.487,0.865,19,2090,875.3,195.517,1289.717,497.798,1206.607,266.895,1473.502,4.917,9425.7,0.949,9426.649,143418.561,200,252.516,304.15,25.708,0,8.591,5.338,5573.979,350,0.953,4375.2,16.1,1750.1,0,0,16.929,28.362,19.643,162.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,2965.3,2587.798,1485.234,1752.129,34.299,8.591,6.49073072936914,0.113991701402509,6.61287401574803,0.839835,30.126,999
1960,13/10/1960,287,1959,15-Apr,1,sugar,alive,3,395,1956,14/9/1959,105,0,0,318,1960,21,2039,7323,6563.26,5713.03,176.226,3275.6,,17777.322,7110.928,77.175,19.963,69.136,69.136,0.949,9425.7,9426.649,143418.561,0.858,20,2200,1112.7,220.581,1650.587,517.884,1188.355,262.043,1450.398,9.063,9415.197,1.255,9416.452,144522.79,200,256.395,318.124,31.444,0,9.289,6.343,6027.77,350,0.957,4492.3,16.5,1796.9,0,0,17.803,28.647,20.438,210.1,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3312.7,2717.884,1871.168,2133.211,40.733,9.289,6.48394118365611,0.121501822258442,6.65003773584906,0.88113,32.756,999
1961,13/11/1961,317,1960,15-Apr,1,sugar,alive,4,396,1956,13/10/1960,105,0,0,318,1961,21,2039,7363.85,6614.57,5705.36,176.859,3550.9,,17503.224,7001.289,76.397,21.795,60.271,60.271,1.255,9415.197,9416.452,144522.79,0.851,22,2420,499,101.481,1172.903,312.242,1338.591,292.826,1631.417,5.291,9388.971,2.02,9390.991,145385.574,200,269.651,332.059,35.324,0,8.671,7.086,6298.185,350,0.931,3819.1,14,1527.7,0,0,16.991,29.222,21.178,63.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,2919,2732.242,1274.384,1567.21,43.995,8.671,6.47303569742358,0.108408212002204,6.16233449477352,0.884295,35.509,999
1962,15/04/1962,105,0,15-Apr,1,none,out,-1,0,1956,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17343.366,6937.346,76.604,0,73.471,73.471,2.02,9388.971,9390.991,145385.574,0.842,0,0,875.8,184.757,327.939,465.248,0,270.077,270.077,1.123,9472.06,23.53,9495.59,148078.917,0,0,44.551,2.881,0.002,0.427,0.261,3929.319,350,0.383,688.7,3,275.5,0,0,21.944,31.478,21.317,102.1,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,875.8,465.248,512.696,782.773,3.31,0.429,0,0,0,,0,999
1963,15/07/1963,196,1962,15-Apr,2,sugar,alive,0,456,1962,15/4/1962,105,0,0,318,1963,21,2039,7177.55,6364.83,5584.05,171.387,3163.13,,0,0,0,19.801,166.499,166.499,23.53,9472.06,9495.59,148078.917,0.841,19,2090,1147.9,248.645,1478.762,666.727,1256.321,359.519,1615.84,12.304,9317.478,1.75,9319.228,145988.978,200,353.642,397.956,45.994,0.002,17.011,9.423,5570.848,350,0.965,4773.2,17.5,1909.3,0,0,16.968,28.851,18.604,91.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3237.9,2756.727,1727.407,2086.926,63.007,17.013,6.21704651929625,0.106066813545896,6.74751968503937,0.856935,31.631,999
1964,14/08/1964,227,1963,15-Apr,2,sugar,alive,1,396,1962,15/7/1963,105,0,0,318,1964,21,2039,6490.36,5721.3,4968.48,151.625,2636.68,,17601.958,7040.782,91.47,18.489,61.152,61.152,1.75,9317.478,9319.228,145988.978,0.825,19,2090,612.7,43.024,1159.018,463.078,1201.054,298.846,1499.901,5.302,9296.588,1.251,9297.839,146469.331,200,259.602,320.948,34.001,0,6.995,6.963,5803.522,350,0.935,3912.6,14.4,1565.1,0,0,17.172,29.171,19.499,92.7,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,2702.7,2553.078,1202.042,1500.888,40.996,6.995,5.93890981787474,0.101090005273681,5.96948818897638,0.758125,26.367,999
1965,14/09/1965,257,1964,15-Apr,2,sugar,alive,2,396,1962,14/8/1964,105,0,0,318,1965,21,2039,6945.28,6265.72,5292.33,163.67,2988.91,,16261.672,6504.669,72.335,19.562,61.909,61.909,1.251,9296.588,9297.839,146469.331,0.821,20,2200,831.2,159.971,1319.473,448.68,1244.056,295.741,1539.797,6.068,9273.081,1.053,9274.135,147261.803,200,259.324,322.994,35.038,0.001,9.369,7.149,5708.348,350,0.931,3824,14,1529.6,0,0,17.287,29.163,19.689,107.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3031.2,2648.68,1479.444,1775.185,44.408,9.37,6.17930440823354,0.106293232159824,6.17622641509434,0.81835,29.889,999
1966,14/10/1966,287,1965,15-Apr,2,sugar,alive,3,395,1962,14/9/1965,105,0,0,318,1966,21,2039,7021.86,6257.17,5391.61,165.503,3073.95,,17300.55,6920.22,79.177,19.945,73.868,73.868,1.053,9273.081,9274.135,147261.803,0.813,22,2420,392.1,100.183,1239.546,277.979,1215.398,269.924,1485.322,4.568,9263.626,1.166,9264.792,148361.858,200,253.974,317.109,32.286,0.001,9.499,6.487,5876.124,350,0.956,4477.3,16.5,1790.9,0,0,17.785,28.871,19.833,102.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,2812.1,2697.979,1339.729,1609.653,41.786,9.5,6.13433240214249,0.111425670662658,5.76665505226481,0.827515,30.74,999
1967,14/11/1967,318,1966,15-Apr,2,sugar,alive,4,396,1962,14/10/1966,105,0,0,318,1967,21,2039,7242.43,6478.39,5565.88,171.688,3227.76,,17662.841,7065.136,76.766,20.224,60.918,60.918,1.166,9263.626,9264.792,148361.858,0.806,20,2200,821.8,140.934,1355.245,419.942,1234.156,285.335,1519.491,6.103,9251.635,1.395,9253.031,149362.683,200,257.285,321.03,34.099,0.001,7.848,6.948,6103.393,350,0.942,4069,14.9,1627.6,0,0,18.229,28.885,20.191,154.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3021.8,2619.942,1496.179,1781.514,41.948,7.849,6.55312216835335,0.112990468518734,6.47879245283019,0.85844,32.278,999
1968,14/04/1968,105,0,15-Apr,2,none,out,-1,0,1962,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17709.34,7083.736,76.07,0,67.048,67.048,1.395,9251.635,9253.031,149362.683,0.8,0,0,1341.7,312.853,702.817,452.495,0,234.363,234.363,1.055,9339.272,14.011,9353.282,152509.185,0,0,27.99,0.8,0.008,0.314,0.087,3134.19,350,0.632,1428.9,6.1,571.6,0,0,22.329,31.086,21.557,187.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,1341.7,452.495,1015.67,1250.033,1.122,0.322,0,0,0,,0,999
1969,14/07/1969,195,1968,15-Apr,3,sugar,alive,0,456,1968,14/4/1968,105,0,0,318,1969,21,2039,7792.31,7010.73,6042.19,187.058,3454.94,,0,0,0,19.818,158.715,158.715,14.011,9339.272,9353.282,152509.185,0.8,24,2640,302.7,97.445,1167.228,252.287,1372.134,384.423,1756.558,7.598,9209.035,1.962,9210.997,150073.352,200,336.985,383.939,39.081,0.002,12.255,8.072,6474.832,350,0.948,4234,15.5,1693.6,0,0,17.239,28.858,19.267,46.5,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,2942.7,2892.287,1264.673,1649.096,51.338,12.257,6.46747712104643,0.106491217483283,6.0536569579288,0.93529,34.549,999
1970,14/08/1970,226,1969,15-Apr,3,sugar,alive,1,396,1968,14/7/1969,105,0,0,318,1970,21,2039,6930.34,6182.29,5286.8,162.366,3059.99,,18474.918,7389.968,87.762,20.281,80.185,80.185,1.962,9209.035,9210.997,150073.352,0.786,19,2090,667.3,30.544,1137.682,413.122,1267.572,283.594,1551.166,3.684,9193.084,1.309,9194.393,150604.329,200,266.726,321.995,23.437,0.001,7.265,4.924,6136.957,350,0.93,3802.5,14,1521,0,0,17.457,29.272,20.242,133.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,2757.3,2503.122,1168.226,1451.82,30.703,7.266,6.48653960933586,0.104673516567537,6.39236220472441,0.81183,30.6,999
1971,14/09/1971,257,1970,15-Apr,3,sugar,alive,2,396,1968,14/8/1970,105,0,0,318,1971,21,2039,7292.41,6576.34,5648.11,174.629,3247.55,,17202.246,6880.899,71.678,19.974,118.094,118.094,1.309,9193.084,9194.393,150604.329,0.783,18,1980,1226,138.789,1531.708,724.531,1273.993,273.335,1547.327,5.864,9185.83,1.275,9187.105,151531.729,200,248.868,310.452,28.392,0.002,15.496,5.771,6135.523,350,0.939,3997.7,14.7,1599.1,0,0,17.442,28.692,19.601,220,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3206,2704.531,1670.497,1943.832,43.89,15.498,6.45690509740876,0.112858497266576,7.18637860082304,0.873145,32.476,999
1972,13/10/1972,287,1971,15-Apr,3,sugar,alive,3,395,1968,14/9/1971,105,0,0,318,1972,21,2039,7089.45,6405.32,5466.72,169.175,3188.9,,17374.676,6949.871,72.054,20.285,106.27,106.27,1.275,9185.83,9187.105,151531.729,0.778,20,2200,1328.3,335.647,1666.565,470.318,1290.106,275.19,1565.296,5.631,9184.02,1.189,9185.209,152536.793,200,249.348,309.837,29.448,0.004,10.067,5.905,6164.589,350,0.938,3978.3,14.6,1591.3,0,0,16.804,28.821,20.091,206.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3528.3,2670.318,2002.212,2277.402,39.519,10.071,6.33538777029552,0.10807859983032,6.38396226415094,0.845875,31.889,999
1973,17/11/1973,321,1972,15-Apr,3,sugar,alive,4,400,1968,13/10/1972,105,0,4,318,1973,17,2039,7461.65,6674.91,5686.17,175.173,3192.44,,17174.745,6869.897,74.424,19.516,67.062,67.062,1.189,9184.02,9185.209,152536.793,0.772,20,2200,1238.1,262.588,1567.12,699.933,1258.368,275.694,1534.063,5.427,9174.234,1.715,9175.949,153273.073,200,259.122,322.408,31.017,0.002,9.503,6.33,6646.182,350,0.932,3833.6,14.1,1533.4,0,0,18.843,29.254,19.804,108.5,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3438.1,2899.933,1829.708,2105.402,40.522,9.505,6.04058783427065,0.114188921836978,6.61030188679245,0.875865,31.924,999
1974,15/04/1974,105,0,15-Apr,3,none,out,-1,0,1968,0.000,105,0,4,322,-1,17,2043,0,0,0,0,0,,18350.068,7340.027,74.955,0,141.392,141.392,1.715,9174.234,9175.949,153273.073,0.767,0,0,1721.8,647.356,781.238,469.002,0,257.878,257.878,1.247,9266.572,12.544,9279.116,156715.023,0,0,25.319,1.017,0.028,0.356,0.096,3200.409,350,0.536,1096.3,4.5,438.5,0,0,22.293,30.139,17.364,152.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,1721.8,469.002,1428.594,1686.472,1.401,0.384,0,0,0,,0,999
1975,15/07/1975,196,1974,15-Apr,4,sugar,alive,0,456,1974,15/4/1974,105,0,0,318,1975,21,2039,8298.14,7395.1,6443.73,198.53,3488.02,,0,0,0,18.71,176.72,176.72,12.544,9266.572,9279.116,156715.023,0.768,20,2200,763.6,150.99,1209.418,546.944,1364.958,348.116,1713.074,8.156,9149.993,1.85,9151.844,153977.802,200,329.335,367.837,30.567,0.006,13.146,6.35,6736.447,350,0.973,5134.7,18.8,2053.9,0,0,17.001,28.293,19.228,65,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,2963.6,2746.944,1360.408,1708.524,43.719,13.152,7.22730423335896,0.115891082346705,7.49169811320755,0.99265,34.88,999
1976,14/08/1976,227,1975,15-Apr,4,sugar,alive,1,396,1974,15/7/1975,105,0,0,318,1976,21,2039,6513.16,5835.75,5022.79,155.071,2851.07,,20126.974,8050.792,91.352,19.714,66.838,66.838,1.85,9149.993,9151.844,153977.802,0.755,16,1760,1989.1,563.945,1794.801,742.333,1065.845,317.343,1383.188,9.828,9153.866,1.239,9155.105,154335.628,200,233.62,299.788,36.039,0.011,6.913,7.23,6362.651,350,0.898,3264.5,12,1305.8,0,0,17.81,28.163,18.823,179.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3749.1,2502.333,2358.746,2676.089,42.963,6.924,6.19705690649486,0.112111296512115,7.01678733031674,0.775355,28.511,999
1977,14/09/1977,257,1976,15-Apr,4,sugar,alive,2,396,1974,14/8/1976,105,0,0,318,1977,21,2039,7097.41,6372.78,5447.45,167.646,2878.14,,15442.977,6177.191,62.718,18.217,74.004,74.004,1.239,9153.866,9155.105,154335.628,0.755,18,1980,1380,197.084,1747.129,559.503,1144.489,271.093,1415.582,7.011,9142.342,1.211,9143.553,154636.398,200,260.309,312.504,23.079,0.003,9.564,4.868,6456.895,350,0.953,4354.1,16,1741.6,0,0,17.722,28.369,19.544,170.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3360,2539.503,1944.213,2215.306,32.646,9.567,6.60152793676558,0.118429027777974,6.89901234567901,0.83823,28.781,999
1978,14/10/1978,287,1977,15-Apr,4,sugar,alive,3,395,1974,14/9/1977,105,0,0,318,1978,21,2039,7476.31,6716.55,5847.82,180.598,3488.91,,17725.667,7090.267,78.333,20.862,74.209,74.209,1.211,9142.342,9143.553,154636.398,0.75,19,2090,953.7,136.09,1413.433,523.608,1220.419,269.401,1489.82,6.005,9140.537,1.209,9141.746,155031.489,200,253.585,314.671,28.713,0.003,9.213,5.809,6930.392,350,0.952,4328.9,15.9,1731.6,0,0,17.755,28.363,20.718,150.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3043.7,2613.608,1549.523,1818.924,37.929,9.216,6.90991150930055,0.121221355600005,7.11015748031496,0.90299,34.889,999
1979,14/11/1979,318,1978,15-Apr,4,sugar,alive,4,396,1974,14/10/1978,105,0,0,318,1979,21,2039,7061.17,6312.52,5436.46,167.929,3189.81,,17521.709,7008.683,72.241,20.464,78.566,78.566,1.209,9140.537,9141.746,155031.489,0.746,19,2090,1489.5,322.957,1808.596,567.237,1156.951,303.129,1460.079,9.041,9137.351,1.496,9138.848,155260.837,200,241.566,312.996,40.645,0.008,8.287,8.013,6971.675,350,0.921,3633.8,13.3,1453.5,0,0,18.32,28.53,19.539,350.7,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3579.5,2657.237,2131.553,2434.682,48.94,8.295,6.31968469504226,0.115013639672922,6.61137795275591,0.839645,31.898,999
1980,14/04/1980,105,0,15-Apr,4,none,out,-1,0,1974,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,16898.709,6759.483,71.197,0,66.435,66.435,1.496,9137.351,9138.848,155260.837,0.742,0,0,636.1,116.56,233.084,372.835,0,197.689,197.689,0.349,9227.827,11.818,9239.646,157972.714,0,0,23.924,0.454,0.013,0.087,0.064,3549.767,350,0.617,1369.8,5.8,547.9,0,0,22.487,31.511,22.411,86.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,636.1,372.835,349.644,547.333,0.554,0.1,0,0,0,,0,999
1981,14/07/1981,195,1980,15-Apr,5,sugar,alive,0,456,1980,14/4/1980,105,0,0,318,1981,21,2039,8292.74,7468.08,6487.23,201.135,3514.06,,0,0,0,18.59,155.202,155.202,11.818,9227.827,9239.646,157972.714,0.743,19,2090,1226.2,339.925,1412.135,673.122,1304.553,338.241,1642.794,7.704,9112.619,1.744,9114.363,154284.789,200,327.223,366.171,30.652,0.016,13.74,6.315,7725.709,350,0.967,4871.4,17.9,1948.6,0,0,17.555,28.055,18.773,104.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3316.2,2763.122,1752.06,2090.301,44.408,13.756,7.27926598970295,0.122434705751299,7.91870078740157,1.005675,35.141,999
1982,14/08/1982,226,1981,15-Apr,5,sugar,alive,1,396,1980,14/7/1981,105,0,0,318,1982,21,2039,6946.13,6226.03,5377.76,165.808,3210.67,,19487.51,7795.006,88.313,20.917,76.548,76.548,1.744,9112.619,9114.363,154284.789,0.732,19,2090,604.4,101.538,1061.968,438.174,1245.499,289.659,1535.158,3.893,9101.07,1.223,9102.293,153224.938,200,260.349,313.289,26.645,0.007,5.72,5.505,7846.769,350,0.933,3863,14.2,1545.2,0,0,17.532,28.965,19.448,47.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,2694.4,2528.174,1163.506,1453.165,32.372,5.727,6.55840934998936,0.108007123696714,6.52787401574803,0.82904,32.107,999
1983,14/09/1983,257,1982,15-Apr,5,sugar,alive,2,396,1980,14/8/1982,105,0,0,318,1983,21,2039,7120.73,6359.02,5497.57,168.949,3020.76,,16614.705,6645.882,68.065,19.092,72.285,72.285,1.223,9101.07,9102.293,153224.938,0.731,20,2200,637.3,150.249,1222.485,375.42,1182.725,277.084,1459.809,3.539,9093.633,1.163,9094.796,152252.63,200,261.215,312.876,22.757,0.006,8.145,4.764,7975.571,350,0.953,4358.8,16,1743.5,0,0,17.915,28.646,19.857,95.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,2837.3,2575.42,1372.734,1649.818,30.908,8.151,6.56005622383922,0.115733633646594,6.37543396226415,0.844745,30.208,999
1984,13/10/1984,287,1983,15-Apr,5,sugar,alive,3,395,1980,14/9/1983,105,0,0,318,1984,21,2039,7460.29,6714.76,5726.16,177.1,3333.44,,17501.878,7000.75,73.298,20.252,77.042,77.042,1.163,9093.633,9094.796,152252.63,0.727,22,2420,624.6,145.012,1355.538,477.029,1265.017,270.792,1535.809,6.528,9086.68,1.71,9088.39,150964.472,200,259.163,318.817,25.737,0.008,10.345,5.327,8580.954,350,0.932,3833.8,14.1,1533.5,0,0,17.81,28.719,19.464,75.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3044.6,2897.029,1500.55,1771.342,36.09,10.353,6.11315937810771,0.115313818319856,6.17073170731707,0.8855,33.334,999
1985,13/11/1985,317,1984,15-Apr,5,sugar,alive,4,396,1980,13/10/1984,105,0,0,318,1985,21,2039,7546.97,6829.22,5851.28,181.874,3390.73,,17998.815,7199.527,75.547,20.031,85.282,85.282,1.71,9086.68,9088.39,150964.472,0.723,21,2310,872.5,136.487,1442.227,544.441,1293.394,282.72,1576.114,6.108,9077.277,1.946,9079.223,149291.212,200,251.238,322.58,37.723,0.01,10.957,7.537,9112.193,350,0.917,3548.6,13,1419.4,0,0,17.761,28.762,19.57,111.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3182.5,2854.441,1578.714,1861.434,48.69,10.967,6.37161531802549,0.11539393724058,6.58963768115942,0.90937,33.907,999
1986,15/04/1986,105,0,15-Apr,5,none,out,-1,0,1980,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17429.676,6971.87,72.681,0,112.954,112.954,1.946,9077.277,9079.223,149291.212,0.719,0,0,420.5,107.423,97.173,303.08,0,193.401,193.401,0.152,9151.915,29.925,9181.84,150629.503,0,0,44.836,1.023,0.026,0.146,0.161,5247.496,350,0.599,1305.6,5.4,522.3,0,0,22.125,31.888,20.927,117.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,420.5,303.08,204.596,397.997,1.195,0.172,0,0,0,,0,999
1987,15/07/1987,196,1986,15-Apr,6,sugar,alive,0,456,1986,15/4/1986,105,0,0,318,1987,21,2039,7943.38,7099.19,6178.96,190.69,3748.95,,0,0,0,21.282,135.458,135.458,29.925,9151.915,9181.84,150629.503,0.718,23,2530,585.4,82.401,1336.217,484.067,1373.363,372.84,1746.203,10.419,8960.689,2.433,8963.123,146380.691,200,399.723,447.51,47.419,0.05,16.541,9.742,8198.398,350,0.962,4670.8,17.1,1868.3,0,0,18.179,29.194,18.291,44,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3115.4,3014.067,1418.618,1791.458,64.01,16.591,6.32666758900847,0.109202652841623,6.39899328859061,0.95345,37.49,999
1988,14/08/1988,227,1987,15-Apr,6,sugar,alive,1,396,1986,15/7/1987,105,0,0,318,1988,21,2039,7033.73,6240.01,5331.65,162.978,2940.52,,18967.767,7587.108,90.47,19.292,86.037,86.037,2.433,8960.689,8963.123,146380.691,0.707,19,2090,974.5,93.773,1456.514,420.842,1235.331,288.258,1523.589,6.052,8942.491,1.211,8943.702,146157.452,200,267.199,328.585,29.056,0.027,7.354,5.979,6924.74,350,0.951,4318.6,15.9,1727.4,0,0,17.994,29.174,19.627,254,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3064.5,2510.842,1550.287,1838.545,36.437,7.381,6.49096996147109,0.106969793034736,6.41645669291339,0.81489,29.405,999
1989,14/09/1989,257,1988,15-Apr,6,sugar,alive,2,396,1986,14/8/1988,105,0,0,318,1989,21,2039,6889.76,6131.42,5301.64,162.45,2878.45,,18138.451,7255.38,81.101,18.894,76.66,76.66,1.211,8942.491,8943.702,146157.452,0.707,16,1760,1393,254.876,1490.288,762.546,1154.76,262.069,1416.828,6.136,8946.448,0.889,8947.337,146472.358,200,248.452,304.459,28.396,0.038,6.145,5.759,6733.717,350,0.956,4472.2,16.4,1788.9,0,0,17.953,28.513,19.014,134.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3153,2522.546,1745.164,2007.233,34.579,6.183,6.43992220558119,0.114657530765908,7.35067873303167,0.81225,28.784,999
1990,14/10/1990,287,1989,15-Apr,6,sugar,alive,3,395,1986,14/9/1989,105,0,0,318,1990,21,2039,6952.34,6299.2,5403.26,167.629,3142.86,,17300.411,6920.164,75.736,20.161,67.669,67.669,0.889,8946.448,8947.337,146472.358,0.705,19,2090,1277.8,357.47,1529.851,518.866,1193.839,286.555,1480.393,5.775,8948.181,1.273,8949.454,146512.485,200,241.408,306.943,32.786,0.041,9.292,6.527,6911.565,350.839,0.931,3828.8,14.1,1531.5,0,0,17.407,28.757,20.276,103,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T2,3367.8,2608.866,1887.321,2173.876,42.119,9.333,6.42535875740648,0.113232769946899,6.59956692913386,0.838145,31.429,999
