year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1987,17/10/1987,290,1986,15-Apr,5,sugar,alive,3,395,1983,17/9/1986,108,3,0,321,1987,18,2039,6906.55,6163.8,5326.91,163.74,3022.3,,17114.467,6845.787,70.672,19.803,87.277,87.277,1.487,9007.474,9008.961,145770.649,0.724,22,3080,411.3,206.107,1696.186,298.568,1277.914,334.227,1612.141,8.426,8990.745,1.313,8992.058,145905.7,200,256.013,321.856,39.003,0.027,8.591,7.741,6947.159,350,0.947,4190.1,15.4,1676.1,0,0,18.472,29.811,19.953,44,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3491.3,3378.568,1902.293,2236.52,47.621,8.618,4.84643197946586,0.101566798437606,4.6385269121813,0.8187,30.223,999
1988,16/11/1988,321,1987,15-Apr,5,sugar,alive,4,396,1983,17/10/1987,108,3,0,321,1988,18,2039,7204.74,6425.78,5543.48,171.108,3174.29,,16988.544,6795.418,72.589,19.918,64.144,64.144,1.313,8990.745,8992.058,145905.7,0.719,21,2940,981.3,239.532,2083.407,403.058,1269.243,314.119,1583.362,11.556,8976.522,1.906,8978.429,145927.812,200,250.404,322.592,38.178,0.035,11.988,7.499,6998.958,350,0.926,3723.4,13.7,1489.4,0,0,18.75,29.606,19.987,254,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3921.3,3343.058,2322.939,2637.058,50.201,12.023,5.11830784868226,0.108066253958349,5.04743362831859,0.85554,31.743,999
1989,15/04/1989,105,0,15-Apr,5,none,out,-1,0,1983,0.000,105,0,0,321,-1,18,2039,0,0,0,0,0,,17285.627,6914.252,73.05,0,79.142,79.142,1.906,8976.522,8978.429,145927.812,0.715,0,0,1075.1,183.5,484.417,539.284,0,252.496,252.496,1.024,9073.713,5.159,9078.873,148708.195,0,0,22.706,1.323,0.059,0.482,0.109,3571.741,350,0.536,1097.6,4.6,439,0,0,21.811,31.067,20.611,134.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,1075.1,539.284,667.917,920.413,1.864,0.541,0,0,0,,0,999
1990,15/07/1990,196,1989,15-Apr,6,sugar,alive,0,456,1989,15/4/1989,105,0,0,318,1990,21,2039,7813.74,6996.93,6076.5,187.913,3528.81,,0,0,0,20.198,233.83,233.83,5.159,9073.713,9078.873,148708.195,0.717,19,2660,1562.6,569.01,2071.424,693.265,1300.829,421.942,1722.772,16.504,8947.231,1.987,8949.218,145583.5,200,313.306,372.13,37.144,0.093,21.145,7.454,6770.665,350.462,0.963,4728.6,17.3,1891.4,0,0,17.385,28.018,18.506,103,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,4222.6,3353.265,2640.434,3062.376,58.382,21.238,5.6038815900324,0.109075954334062,6.04221864951769,0.939565,35.288,999
1991,15/08/1991,227,1990,15-Apr,6,sugar,alive,1,396,1989,15/7/1990,105,0,0,318,1991,21,2039,6636.35,5971.4,5145.67,158.874,2664.12,,18785.85,7514.342,86.399,17.726,93.224,93.224,1.987,8947.231,8949.218,145583.5,0.706,19,2660,1680.4,542.19,2382.129,377.401,1167.731,261.181,1428.912,7.136,8949.813,1.221,8951.034,145741.84,200,244.189,299.638,20.782,0.045,12.294,4.266,6467.345,352.128,0.919,3582.7,13.2,1433.1,0,0,16.827,28.484,19.182,204.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,4340.4,3037.401,2924.319,3185.5,33.121,12.339,5.23059023158286,0.111185293426047,5.10848874598071,0.79437,26.641,999
1992,14/09/1992,258,1991,15-Apr,6,sugar,alive,2,396,1989,15/8/1991,105,0,0,318,1992,21,2039,7758.05,6951.7,6106.66,188.532,3670.48,,15716.112,6286.445,63.216,21.046,80.393,80.393,1.221,8949.813,8951.034,145741.84,0.708,21,2940,643.5,241.083,1710.26,339.71,1361.556,266.737,1628.292,4.406,8941.418,1.253,8942.671,145844.677,200,261.113,315.385,22.071,0.037,10.171,4.537,6998.442,353.823,0.953,4380.3,16.1,1752.1,0,0,17.978,29.375,20.6,122.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3583.5,3279.71,1951.343,2218.08,32.279,10.208,5.74843507505237,0.115785129448526,5.56141592920354,0.94266,36.705,999
1993,14/10/1993,287,1992,15-Apr,6,sugar,alive,3,395,1989,14/9/1992,105,0,0,318,1993,21,2039,7501.02,6694.34,5887.11,181.408,3684.34,,17760.08,7104.033,71.022,22.081,84.257,84.257,1.253,8941.418,8942.671,145844.677,0.704,22,3080,531.1,200.326,1845.478,354.686,1303.313,271.076,1574.388,5.129,8943.097,1.378,8944.475,146042.933,200,256.226,314.318,22.165,0.037,10.965,4.499,7433.038,355.556,0.945,4133.1,15.2,1653.2,0,0,17.951,29.038,20.484,72,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3611.1,3434.686,2045.804,2316.88,33.167,11.002,5.28164728886425,0.115224455470951,5.13903682719547,0.90704,36.843,999
1994,14/11/1994,318,1993,15-Apr,6,sugar,alive,4,396,1989,14/10/1993,105,0,0,318,1994,21,2039,7661.17,6867.79,6081.01,188.202,3772.65,,17231.405,6892.561,68.833,21.756,75.165,75.165,1.378,8943.097,8944.475,146042.933,0.701,22,3080,365.6,121.324,1701.82,268.009,1349.592,285.512,1635.104,6.492,8937.202,1.412,8938.614,146139.459,200,255.229,315.294,27.634,0.024,14.305,5.645,7405.785,357.322,0.954,4400.5,16.1,1760.2,0,0,18.061,29.441,20.865,46.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3445.6,3348.009,1823.144,2108.656,41.963,14.329,5.62131105382333,0.115100935475664,5.3315014164306,0.94101,37.727,999
1995,15/04/1995,105,0,15-Apr,6,none,out,-1,0,1989,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17171.763,6868.706,72.161,0,62.517,62.517,1.412,8937.202,8938.614,146139.459,0.698,0,0,352.3,28.23,73.689,275.685,0,174.482,174.482,0.084,9027.889,11.592,9039.48,149129.781,0,0,19.099,0.22,0.024,0.031,0.045,3274.796,358.015,0.769,2096.3,8.8,838.5,0,0,22.668,31.676,22.661,55.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,352.3,275.685,101.919,276.401,0.275,0.055,0,0,0,,0,999
1996,14/07/1996,196,1995,15-Apr,7,sugar,alive,0,456,1995,15/4/1995,105,0,0,318,1996,21,2039,9223.22,8213.16,7295.92,225.175,4367.59,,0,0,0,20.958,138.416,138.416,11.592,9027.889,9039.48,149129.781,0.698,22,3080,667.7,132.565,1880.284,398.831,1470.616,334.1,1804.716,9.324,8907.277,2.006,8909.283,145141.801,200,349.511,391.917,20.743,0.064,14.41,4.47,8792.765,360.105,0.977,5371.3,19.7,2148.5,0,0,18.934,29.127,19.288,107,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3747.7,3478.831,2012.849,2346.949,35.217,14.474,6.47272029023543,0.124770323973412,6.37889518413598,1.125875,43.676,999
1997,14/08/1997,226,1996,15-Apr,7,sugar,alive,1,396,1995,14/7/1996,105,0,0,318,1997,21,2039,7360.54,6577.9,5824.75,179.537,3407.23,,20947.674,8379.069,85.28,20.443,68.551,68.551,2.006,8907.277,8909.283,145141.801,0.692,19,2660,936,339.774,1806.324,452.007,1135.741,287.06,1422.8,4.586,8917.271,0.996,8918.267,145266.28,200,250.236,304.04,19.558,0.064,7.827,4.036,7336.489,361.957,0.943,4102.8,15.1,1641.1,0,0,18.617,28.449,20.38,116.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3596,3112.007,2146.098,2433.158,27.449,7.891,5.76917082770058,0.126185690188361,5.77289389067524,0.897685,34.072,999
1998,14/09/1998,257,1997,15-Apr,7,sugar,alive,2,396,1995,14/8/1997,105,0,0,318,1998,21,2039,7532.31,6701.04,5947.02,182.959,3492.49,,16541.542,6616.617,63.955,20.579,95.653,95.653,0.996,8917.271,8918.267,145266.28,0.694,19,2660,988.6,223.545,2002.073,489.638,1103.607,277.132,1380.74,6.068,8910.448,1.482,8911.931,144976.198,200,263.868,317.691,23.121,0.075,8.988,4.718,7863.927,363.843,0.941,4033.8,14.8,1613.5,0,0,20.231,28.713,19.364,189.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3648.6,3149.638,2225.618,2502.75,32.184,9.063,5.80888978352433,0.132507930530006,5.88292604501608,0.914795,34.925,999
1999,14/10/1999,287,1998,15-Apr,7,sugar,alive,3,395,1995,14/9/1998,105,0,0,318,1999,21,2039,7140.79,6412.68,5639.44,174.603,3482.39,,16903.723,6761.488,64.551,21.632,137.896,137.896,1.482,8910.448,8911.931,144976.198,0.69,20,2800,1114.4,342.604,2213.373,611.984,1104.3,314.771,1419.072,10.885,8903.646,1.365,8905.011,144747.692,200,230.656,315.966,41.431,0.114,23.566,7.995,7588.243,365.763,0.924,3684.1,13.5,1473.6,0,0,19.63,28.738,19.443,112,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3914.4,3411.984,2555.977,2870.748,65.111,23.68,5.11734521615576,0.123040268569882,5.3724,0.873015,34.824,999
2000,02/12/2000,337,1999,15-Apr,7,sugar,alive,4,415,1995,14/10/1999,105,0,19,318,2000,14,2039,8082.81,7254.23,6458.9,200.186,3908.51,,15892.924,6357.168,61.209,21.115,77.247,77.247,1.365,8903.646,8905.011,144747.692,0.687,18,2520,1716.8,393.931,2226.73,808.281,1218.303,310.253,1528.556,12.711,8902.02,1.731,8903.75,144525.66,200,252.037,314.116,28.956,0.099,12.374,5.804,7832.496,367.809,0.951,4305.8,15.8,1722.3,0,0,19.136,28.466,19.656,136,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,4236.8,3328.281,2620.661,2930.914,41.429,12.473,6.01469647544784,0.130964125619212,6.74026936026936,1.00093,39.085,999
2001,15/04/2001,105,0,15-Apr,7,none,out,-1,0,1995,0.000,105,0,19,337,-1,14,2058,0,0,0,0,0,,17463.132,6985.254,68.011,0,164.829,164.829,1.731,8902.02,8903.75,144525.66,0.684,0,0,295.9,87.747,45.876,220.031,0,192.567,192.567,0.052,8986.416,15.47,9001.887,147098.334,0,0,29.148,0.531,0.106,0.043,0.081,4004.422,368.485,0.632,1428.3,5.6,571.3,0,0,21.877,30.916,20.69,39.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,295.9,220.031,133.623,326.19,0.68,0.149,0,0,0,,0,999
2002,15/07/2002,196,2001,15-Apr,8,sugar,alive,0,456,2001,15/4/2001,105,0,0,318,2002,21,2039,8956.47,8015.91,7047.21,217.735,4320.2,,0,0,0,21.505,134.539,134.539,15.47,8986.416,9001.887,147098.334,0.684,22,3080,812.3,146.105,1880.163,346.44,1592.631,337.061,1929.692,7.849,8850.409,1.971,8852.38,142485.046,200,359.851,396.064,26.578,0.125,12.226,5.476,8958.816,370.799,0.979,5488.2,20.1,2195.3,0,0,17.741,29.868,20.336,206,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3892.3,3426.44,2026.268,2363.329,38.929,12.351,6.35455458143146,0.112834068856584,6.16813031161473,1.088675,43.202,999
2003,15/08/2003,227,2002,15-Apr,8,sugar,alive,1,396,2001,15/7/2002,105,0,0,318,2003,21,2039,7193,6393.49,5623.87,172.924,3348.28,,20893.764,8357.506,88.492,20.916,70.879,70.879,1.971,8850.409,8852.38,142485.046,0.676,21,2940,472,233.601,1571.232,274.36,1321.743,269.059,1590.801,3.138,8850.639,1.208,8851.847,141727.322,200,253.732,317.809,23.68,0.119,8.828,4.805,8029.379,372.843,0.937,3953.7,14.5,1581.5,0,0,17.729,29.464,20.693,51,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3412,3214.36,1804.833,2073.892,32.627,8.947,5.37973344616036,0.108702471270762,5.10100294985251,0.86462,33.483,999
2004,14/09/2004,258,2003,15-Apr,8,sugar,alive,2,396,2001,15/8/2003,105,0,0,318,2004,21,2039,7577.23,6798.71,5943.76,183.345,3619.96,,16698.3,6679.321,65.417,21.385,87.244,87.244,1.208,8850.639,8851.847,141727.322,0.678,20,2800,741,194.064,1775.616,389.245,1325.792,263.652,1589.444,5.416,8843.589,1.208,8844.797,140907.74,200,264.452,320.368,20.737,0.113,10.24,4.276,8216.532,374.917,0.954,4399.1,16.1,1759.6,0,0,18.222,29.742,20.529,173.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3541,3189.245,1969.68,2233.332,31.09,10.353,5.74885278490677,0.115351657560757,5.64138461538462,0.916725,36.2,999
2005,14/10/2005,287,2004,15-Apr,8,sugar,alive,3,395,2001,14/9/2004,105,0,0,318,2005,21,2039,7569.42,6778.16,5926.36,182.676,3693.94,,17623.743,7049.498,70.775,21.972,69.121,69.121,1.208,8843.589,8844.797,140907.74,0.675,22,3080,728.7,188.865,1995.63,281.192,1346.455,267.11,1613.565,6.729,8836.18,1.364,8837.544,139891.583,200,264.084,325.89,24.504,0.1,10.579,4.953,8618.557,377.032,0.955,4431.5,16.3,1772.6,0,0,18.444,29.715,20.552,143.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3808.7,3361.192,2184.495,2451.605,35.183,10.679,5.43485763383942,0.113212668841974,5.17495750708215,0.91338,36.939,999
2006,14/11/2006,318,2005,15-Apr,8,sugar,alive,4,396,2001,14/10/2005,105,0,0,318,2006,21,2039,7451.37,6691.52,5811.51,179.418,3340.12,,17732.827,7093.131,71.009,19.998,79.76,79.76,1.364,8836.18,8837.544,139891.583,0.673,20,2800,923.4,228.696,2000.716,471.998,1245.301,270.213,1515.514,7.349,8830.379,1.391,8831.771,138908.42,200,261.872,317.544,26.312,0.143,9.187,5.243,8485.785,379.182,0.958,4542.5,16.7,1817,0,0,18.902,29.43,19.985,178.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3723.4,3271.998,2229.412,2499.625,35.642,9.33,5.48343855955902,0.118387556960873,5.52055384615385,0.89709,33.401,999
2007,15/04/2007,105,0,15-Apr,8,none,out,-1,0,2001,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17799.879,7119.952,75.991,0,58.234,58.234,1.391,8830.379,8831.771,138908.42,0.67,0,0,748.4,143.657,332.648,377.571,0,180.107,180.107,0.357,8927.764,8.09,8935.854,141529.025,0,0,18.297,0.484,0.209,0.119,0.055,3697.055,380.024,0.737,1909.3,8.2,763.7,0,0,21.774,31.068,20.952,130.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,748.4,377.571,476.305,656.412,0.812,0.328,0,0,0,,0,999
2008,14/07/2008,196,2007,15-Apr,9,sugar,alive,0,456,2007,15/4/2007,105,0,0,318,2008,21,2039,8809.52,7907.87,6924.94,214.512,3995.59,,0,0,0,20.01,150.221,150.221,8.09,8927.764,8935.854,141529.025,0.672,21,2940,1389.5,452.775,2197.118,659.122,1430.919,320.803,1751.722,9.962,8813.47,2.191,8815.661,136011.671,200,322.481,378.725,30.516,0.414,17.633,6.018,9968.043,382.56,0.972,5083.2,18.7,2033.3,0,0,17.421,28.372,18.704,108.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,4329.5,3599.122,2649.893,2970.696,48.563,18.047,5.96012027377788,0.12245778725163,6.32778761061947,1.07256,39.956,999
2009,14/08/2009,226,2008,15-Apr,9,sugar,alive,1,396,2007,14/7/2008,105,0,0,318,2009,21,2039,6608.26,5912.98,5111.44,157.187,2807.5,,20339.631,8135.853,83.188,19.069,78.106,78.106,2.191,8813.47,8815.661,136011.671,0.667,16,2240,1894.1,546.023,2180.463,566.251,1149.816,263.68,1413.496,7.217,8804.343,1.504,8805.847,134267.354,200,257.318,315.592,26.318,0.289,7.33,5.273,8803.207,384.802,0.922,3653.1,13.4,1461.3,0,0,18.009,28.88,18.524,197.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,4134.1,2806.251,2726.486,2990.166,33.937,7.619,5.6013164895086,0.111204417982081,5.84338289962825,0.785935,28.075,999
2010,14/09/2010,257,2009,15-Apr,9,sugar,alive,2,396,2007,14/8/2009,105,0,0,318,2010,21,2039,7663.24,6880.02,5942.49,183.291,3232.98,,15828.207,6331.283,63.264,18.795,72.222,72.222,1.504,8804.343,8805.847,134267.354,0.669,19,2660,1138.9,272.84,1969.735,504.421,1278.311,251.225,1529.536,6.565,8783.04,1.865,8784.905,132144.341,200,276.379,330.442,21.13,0.178,10.793,4.406,9395.924,387.08,0.939,3987,14.6,1594.8,0,0,18.842,29.312,18.819,135.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3798.9,3164.421,2242.575,2493.8,32.101,10.971,5.79224445799089,0.119834381145655,5.89360128617363,0.916455,32.33,999
2011,14/10/2011,287,2010,15-Apr,9,sugar,alive,3,395,2007,14/9/2010,105,0,0,318,2011,21,2039,7089.34,6407.87,5579.28,173.471,3397.14,,18015.312,7206.125,72.828,21.188,99.011,99.011,1.865,8783.04,8784.905,132144.341,0.666,17,2380,1399.5,394.677,1960.149,764.988,1151.148,316.78,1467.928,11.424,8753.397,1.721,8755.119,131326.443,200,256.024,333.282,47.268,2.17,12.143,9.042,8015.491,389.395,0.926,3714,13.6,1485.6,0,0,17.983,28.537,18.315,81.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3779.5,3144.988,2354.826,2671.606,61.581,14.313,5.51579211113047,0.118174052133347,6.12971731448763,0.867355,33.971,999
2012,13/11/2012,318,2011,15-Apr,9,sugar,alive,4,396,2007,14/10/2011,105,0,0,318,2012,21,2039,7653.03,6867.82,5986.55,185.104,3487.17,,15992.512,6397.004,68.629,20.272,55.756,55.756,1.721,8753.397,8755.119,131326.443,0.664,18,2520,1162.2,288.394,1851.216,592.478,1252.114,282.467,1534.581,10.806,8727.019,1.52,8728.539,130841.144,200,275.975,332.678,28.127,0.732,10.555,5.695,7605.838,391.74,0.961,4651.2,17.1,1860.5,0,0,18.232,28.806,19.444,197.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3682.2,3112.478,2139.61,2422.077,39.414,11.287,5.94715850200387,0.120621850524671,6.23245791245791,0.92552,34.872,999
2013,16/04/2013,106,0,15-Apr,9,none,out,-1,0,2007,0.000,106,1,0,319,-1,21,2039,0,0,0,0,0,,18118.61,7247.445,81.729,0,63.766,63.766,1.52,8727.019,8728.539,130841.144,0.662,0,0,494.4,12.877,179.787,311.668,0,194.487,194.487,0.215,8827.211,7.324,8834.536,133226.806,0,0,22.226,0.512,0.092,0.109,0.08,4136.77,392.673,0.639,1456,6.6,582.4,0,0,21.925,31.34,21.733,178.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,494.4,311.668,192.664,387.151,0.713,0.201,0,0,0,,0,999
2014,16/07/2014,197,2013,15-Apr,10,sugar,alive,0,456,2013,16/4/2013,106,1,0,319,2014,20,2039,9020.75,8096.73,7070.71,218.968,4113.59,,0,0,0,20.207,171.016,171.016,7.324,8827.211,8834.536,133226.806,0.664,22,3080,710,288.12,1786.298,406.929,1465.826,334.123,1799.949,10.317,8669.29,1.934,8671.224,129502.918,200,368.33,415.036,25.447,4.45,14.79,5.25,8035.321,395.449,0.974,5205.5,19.1,2082.2,0,0,17.953,28.93,18.93,86.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3790,3486.929,2074.418,2408.541,44.687,19.24,6.27968048675496,0.121652335705067,6.20305949008499,1.09484,41.136,999
2015,16/08/2015,228,2014,15-Apr,10,sugar,alive,1,396,2013,16/7/2014,106,1,0,319,2015,20,2039,7092.38,6305.6,5554.98,170.755,3244.19,,21000.007,8400.003,90.706,20.469,86.649,86.649,1.934,8669.29,8671.224,129502.918,0.657,21,2940,416.4,163.831,1601.442,283.249,1309.234,287.491,1596.725,3.708,8661.667,1.212,8662.879,129517.966,200,262.668,327.532,24.491,0.436,7.932,5.007,7338.704,397.895,0.931,3810.6,14,1524.2,0,0,17.879,29.754,20.506,83.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3356.4,3223.249,1765.273,2052.764,32.859,8.368,5.29760499421546,0.10694076938734,5.03702064896755,0.853775,32.442,999
2016,15/09/2016,259,2015,15-Apr,10,sugar,alive,2,396,2013,16/8/2015,106,1,0,319,2016,20,2039,7340.54,6519.62,5718.38,175.227,3268.91,,16306.895,6522.758,63.787,20.046,81.051,81.051,1.212,8661.667,8662.879,129517.966,0.659,20,2800,538,138.27,1670.068,408.564,1273.753,266.899,1540.652,4.613,8655.45,1.149,8656.599,129569.006,200,263.949,319.269,20.321,0.058,10.301,4.213,7294.257,400.372,0.958,4523.8,16.6,1809.5,0,0,19.122,29.876,19.176,43.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3338,3208.564,1808.338,2075.237,30.68,10.359,5.46122813819516,0.113735613233878,5.3916,0.876135,32.689,999
2017,15/10/2017,288,2016,15-Apr,10,sugar,alive,3,395,2013,15/9/2016,106,1,0,319,2017,20,2039,7257.77,6458.8,5608.36,171.991,3202.95,,17633.526,7053.408,71.044,20.006,70.061,70.061,1.149,8655.45,8656.599,129569.006,0.657,19,2660,860,172.366,1753.56,483.464,1314.235,279.687,1593.922,7.392,8650.868,1.354,8652.222,129479.456,200,256.925,317.202,28.04,0.065,9.611,5.684,7519.512,402.894,0.957,4509.2,16.5,1803.7,0,0,18.79,30.113,18.58,107.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3520,3143.464,1925.926,2205.613,37.716,9.676,5.47138443449647,0.10790427636986,5.53025723472669,0.859955,32.029,999
2018,15/11/2018,319,2017,15-Apr,10,sugar,alive,4,396,2013,15/10/2017,106,1,0,319,2018,20,2039,7365.33,6579.66,5670.66,175.035,3329.73,,17852.801,7141.12,72.689,20.499,70.213,70.213,1.354,8650.868,8652.222,129479.456,0.655,21,2940,742.1,246.036,1849.559,399.871,1318.566,259.919,1578.486,8.589,8643.217,1.636,8644.853,129305.568,200,255.715,317.875,31.815,0.111,9.557,6.233,7526.248,405.453,0.928,3749.7,13.8,1499.9,0,0,18.273,29.723,18.479,130.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3682.1,3339.871,2095.595,2355.514,41.483,9.668,5.24077127529776,0.110887901444802,5.16327433628319,0.875175,33.297,999
2019,15/04/2019,105,0,15-Apr,10,none,out,-1,0,2013,0.000,105,0,0,319,-1,20,2039,0,0,0,0,0,,17591.948,7036.779,73.078,0,78.233,78.233,1.636,8643.217,8644.853,129305.568,0.653,0,0,1111,295.626,508.552,429.791,0,211.265,211.265,0.914,8739.785,8.919,8748.703,131862.511,0,0,28.255,1.219,0.189,0.445,0.122,4030.012,406.447,0.515,1033.4,4.3,413.4,0,0,22.724,31.66,17.279,92.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,1111,429.791,804.178,1015.443,1.853,0.634,0,0,0,,0,999
2020,14/07/2020,196,2019,15-Apr,11,sugar,alive,0,456,2019,15/4/2019,105,0,0,318,2020,21,2039,8087.84,7229.5,6320.52,195.502,3749.64,,0,0,0,20.691,173.79,173.79,8.919,8739.785,8748.703,131862.511,0.655,21,2940,1041.6,239.497,2086.235,444.071,1396.229,359.169,1755.398,14.053,8588.049,1.906,8589.954,128305.623,200,345.475,396.343,31.653,0.894,23.788,6.48,7298.571,409.458,0.964,4761.5,17.5,1904.6,0,0,17.927,29.324,17.481,327.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3981.6,3384.071,2325.732,2684.901,56.335,24.682,5.7771246525265,0.111371894009222,5.76702064896755,0.97751,37.496,999
