year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1981,17/10/1981,290,1980,15-Apr,4,sugar,alive,3,395,1977,17/9/1980,108,3,0,321,1981,18,2039,7090.06,6384.54,5489.04,170.024,3253.11,,0,0,0,20.634,60.962,60.962,1.405,9858.349,9859.753,155060.639,0.983,19,2090,1125.6,427.363,1466.667,549.349,1192.262,118.544,1310.806,1.28,9874.575,1.845,9876.42,155111.538,200,317.614,452.352,23.451,0.032,5.555,5.042,13762.165,350,0.862,2833.2,10.5,1133.3,0,0,17.881,28.509,19.333,104.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3215.6,2639.349,1894.03,2012.574,29.038,5.587,6.44189154219469,0.129709506975098,6.69385826771654,0.85012,32.531,999
1982,17/11/1982,321,1981,15-Apr,4,sugar,alive,4,396,1977,17/10/1981,108,3,0,321,1982,18,2039,7281.06,6603.26,5646.59,176.088,3417.19,,0,0,0,20.97,71.727,71.727,1.845,9874.575,9876.42,155111.538,0.994,22,2420,594.4,256.036,1305.974,433.414,1308.85,156.911,1465.761,1.704,9855.254,1.733,9856.988,155199.206,200,333.259,492.301,45.465,0.101,3.461,8.701,13480.427,350,0.85,2707.5,10,1083,0,0,17.67,29.244,20.371,47.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3014.4,2853.414,1562.01,1718.921,49.027,3.562,6.17113394691412,0.120134182857915,6.13547038327526,0.88044,34.172,999
1983,24/04/1983,114,0,15-Apr,4,none,out,-1,0,1977,0.000,114,9,0,327,-1,14,2039,0,0,0,0,0,,0,0,0,0,58.356,58.356,1.733,9855.254,9856.988,155199.206,0.996,0,0,364.4,99.822,118.934,231.908,0,10.678,10.678,0,10007.949,4.479,10012.427,157740.37,0,0,66.895,0.787,0.038,0.118,0.161,6795.797,350,0.999,9661,44.7,3864.4,0,0,22.149,31.423,22.115,73,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,364.4,231.908,218.756,229.434,0.943,0.156,0,0,0,,0,999
1984,23/07/1984,205,1983,15-Apr,5,sugar,alive,0,456,1983,24/4/1983,114,9,0,327,1984,14,2039,8178.79,7279.55,6369.53,195.985,3580.09,,0,0,0,19.569,193.322,193.322,4.479,10007.949,10012.427,157740.37,1.007,22,2420,771.9,303.44,1390.279,502.836,1368.375,257.832,1626.207,3.286,9799.799,1.869,9801.668,154430.651,200,457.463,520.948,34.945,0.115,9.961,6.975,11366.872,350,0.921,3628.9,13.3,1451.5,0,0,17.566,28.183,18.147,95.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3191.9,2922.836,1693.719,1951.551,45.021,10.076,6.70530265810329,0.120516637795803,6.8287456445993,0.979925,35.801,999
1985,23/08/1985,235,1984,15-Apr,5,sugar,alive,1,396,1983,23/7/1984,114,9,0,327,1985,14,2039,6772.49,6083.57,5272.55,162.94,3056.31,,0,0,0,20.171,65.297,65.297,1.869,9799.799,9801.668,154430.651,0.989,18,1980,859.9,203.376,1372.363,601.556,1186.579,72.485,1259.065,0.568,9881.741,1.127,9882.867,155271.659,200,261.855,408.332,34.475,0.051,3.976,7.038,13229.905,350,0.908,3404.3,13.3,1361.7,0,0,17.326,28.416,19.298,111.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2839.9,2581.556,1575.739,1648.224,38.502,4.027,6.31169728644275,0.129413493346253,6.70534979423868,0.8147,30.563,999
1986,23/09/1986,266,1985,15-Apr,5,sugar,alive,2,396,1983,23/8/1985,114,9,0,327,1986,14,2039,6955.46,6253.7,5370.38,166.015,3080.88,,0,0,0,19.926,70.395,70.395,1.127,9881.741,9882.867,155271.659,1.009,20,2200,745.5,153.552,1395.36,502.142,1240.943,142.544,1383.487,1.717,9860.68,1.321,9862,155177.92,200,341.269,474.471,28.709,0.039,5.929,5.989,13556.642,350,0.825,2491.3,9.2,996.5,0,0,18.181,29.128,18.868,117.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2945.5,2702.142,1548.912,1691.456,34.677,5.968,6.14382959888859,0.11999751352922,6.26471698113208,0.830075,30.809,999
1987,23/10/1987,296,1986,15-Apr,5,sugar,alive,3,395,1983,23/9/1986,114,9,0,327,1987,14,2039,6816.91,6130.37,5296.02,163.941,3151.31,,0,0,0,20.743,83.495,83.495,1.321,9860.68,9862,155177.92,1.008,22,2420,411.6,141.508,1300.752,333.98,1267.617,142.278,1409.896,1.435,9859.861,1.487,9861.348,155175.299,200,302.796,455.629,52.779,0.058,3.999,10.373,13362.034,350,0.86,2810.7,10.4,1124.3,0,0,18.501,29.827,20.022,44,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2831.6,2753.98,1442.26,1584.538,56.836,4.057,5.95287547476743,0.116278789357513,5.71222996515679,0.819705,31.513,999
1988,22/11/1988,327,1987,15-Apr,5,sugar,alive,4,396,1983,23/10/1987,114,9,0,327,1988,14,2039,6686.35,5942.88,5220.05,161.201,3068.78,,0,0,0,20.516,62.94,62.94,1.487,9859.861,9861.348,155175.299,1.01,20,2200,987,262.952,1563.227,429.6,1193.889,162.759,1356.648,1.881,9869.709,2.094,9871.803,155302.179,200,295.524,446.643,45.912,0.071,3.246,9.037,12993.017,350,0.844,2655,9.8,1062,0,0,18.773,29.592,19.948,254,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3187,2629.6,1826.179,1988.938,49.229,3.317,6.13024794645573,0.118823010832582,6.08305660377359,0.806005,30.688,999
1989,15/04/1989,105,0,15-Apr,5,none,out,-1,0,1983,0.000,105,0,0,327,-1,14,2039,0,0,0,0,0,,0,0,0,0,67.114,67.114,2.094,9869.709,9871.803,155302.179,1.013,0,0,1069.1,407.758,465.662,437.999,0,17.642,17.642,0.003,10013.737,3.274,10017.011,158240.598,0,0,60.068,1.216,0.211,0.433,0.163,5975.915,350,0.997,8156,36.7,3262.4,0,0,21.847,31.006,20.51,134.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,1069.1,437.999,873.42,891.062,1.86,0.644,0,0,0,,0,999
1990,15/07/1990,196,1989,15-Apr,6,sugar,alive,0,456,1989,15/4/1989,105,0,0,318,1990,21,2039,7769.14,6957.06,6043.27,186.847,3509.31,,0,0,0,20.202,245.152,245.152,3.274,10013.737,10017.011,158240.598,1.023,19,2090,1562.6,604.009,1584.481,704.545,1289.246,328.956,1618.202,4.629,9821.724,2.424,9824.148,154141.302,200,417.896,496.889,40.011,0.218,14.947,7.699,11240.072,350.462,0.882,3052,11.2,1220.8,0,0,17.385,28.018,18.506,103,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3652.6,2794.545,2188.49,2517.446,55.176,15.165,6.68613316300149,0.115465807111844,7.35618110236221,0.934235,35.093,999
1991,15/08/1991,227,1990,15-Apr,6,sugar,alive,1,396,1989,15/7/1990,105,0,0,318,1991,21,2039,6548.84,5928.27,5099.13,158.201,2642.28,,0,0,0,17.644,91.061,91.061,2.424,9821.724,9824.148,154141.302,1.003,19,2090,1680.4,563.137,1946.267,370.913,1160.874,117.456,1278.33,1.389,9881.652,1.333,9882.985,154296.945,200,287.889,416.92,19.063,0.078,8.954,4.222,13407.863,352.128,0.844,2653.5,10.1,1061.4,0,0,16.827,28.484,19.182,204.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3770.4,2460.913,2509.404,2626.86,28.095,9.032,6.42854907914258,0.123755994148616,6.22838582677165,0.791005,26.423,999
1992,14/09/1992,258,1991,15-Apr,6,sugar,alive,2,396,1989,15/8/1991,105,0,0,318,1992,21,2039,7792.05,7033.44,6161.44,191.358,3686.96,,0,0,0,20.799,73.727,73.727,1.333,9881.652,9882.985,154296.945,1.019,21,2310,643.5,170.238,1246.777,363.332,1369.632,162.782,1532.414,1.839,9866.129,1.224,9867.353,153799.008,200,339.819,462.016,21.277,0.067,6.195,4.635,13555.39,353.823,0.891,3160,11.6,1264,0,0,17.978,29.375,20.6,122.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2953.5,2673.332,1417.015,1579.797,27.539,6.262,7.15803349527855,0.124873565498619,6.93326086956522,0.95679,36.87,999
1993,14/10/1993,287,1992,15-Apr,6,sugar,alive,3,395,1989,14/9/1992,105,0,0,318,1993,21,2039,7317.09,6556.36,5751.66,177.849,3629.89,,0,0,0,22.204,77.797,77.797,1.224,9866.129,9867.353,153799.008,1.018,22,2420,531.1,176.964,1378.09,376.998,1282.06,123.508,1405.568,0.986,9904.003,1.32,9905.323,153686.46,200,303.8,438.476,19.164,0.075,6.134,4.218,14558.914,355.556,0.851,2717.8,10.1,1087.1,0,0,17.951,29.038,20.484,72,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2951.1,2796.998,1555.054,1678.562,25.373,6.209,6.35856729250432,0.126531765094254,6.19682926829268,0.889245,36.299,999
1994,14/11/1994,318,1993,15-Apr,6,sugar,alive,4,396,1989,14/10/1993,105,0,0,318,1994,21,2039,7418.98,6684.35,5905.09,183.572,3705.87,,0,0,0,21.931,68.275,68.275,1.32,9904.003,9905.323,153686.46,1.026,22,2420,365.6,85.024,1244.848,276.382,1311.712,156.324,1468.036,1.443,9905.246,1.503,9906.749,153082.075,200,321.967,459.214,26.648,0.039,8.984,5.669,14250.955,357.322,0.902,3323.8,12.3,1329.5,0,0,18.061,29.441,20.865,46.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2785.6,2696.382,1329.872,1486.196,35.671,9.023,6.80808579793219,0.125045979798861,6.39623693379791,0.91786,37.059,999
1995,15/04/1995,105,0,15-Apr,6,none,out,-1,0,1989,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,0,0,0,0,55.968,55.968,1.503,9905.246,9906.749,153082.075,1.028,0,0,352.3,128.432,101.828,235.091,0,13.756,13.756,0,10058.452,3.966,10062.418,155714.847,0,0,70.523,0.719,0.181,0.116,0.163,6985.395,358.015,0.998,8713.9,39.3,3485.5,0,0,22.668,31.676,22.661,55.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,352.3,235.091,230.26,244.016,1.016,0.297,0,0,0,,0,999
1996,14/07/1996,196,1995,15-Apr,7,sugar,alive,0,456,1995,15/4/1995,105,0,0,318,1996,21,2039,9024.27,8018.97,7155.82,220.585,4256.63,,0,0,0,20.835,164.253,164.253,3.966,10058.452,10062.418,155714.847,1.039,22,2420,667.7,116.643,1345.313,401.188,1430.289,300.203,1730.491,3.646,9825.773,2.081,9827.854,149686.577,200,486.554,551.805,28.816,0.197,10.567,6.036,14202.422,360.105,0.913,3492.2,12.8,1396.9,0,0,18.934,29.127,19.288,107,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3087.7,2821.188,1461.956,1762.159,39.58,10.764,7.81886921396235,0.127469602557887,7.68588850174216,1.102925,42.566,999
1997,14/08/1997,226,1996,15-Apr,7,sugar,alive,1,396,1995,14/7/1996,105,0,0,318,1997,21,2039,7458.79,6695.66,5927.09,183.344,3441.77,,0,0,0,20.19,59.506,59.506,2.081,9825.773,9827.854,149686.577,1.016,19,2090,936,335.915,1430.342,480.06,1162.925,65.877,1228.803,0.36,9920.879,1.083,9921.962,149242.276,200,260.349,409.787,23.867,0.145,4.2,5.244,15407.655,361.957,0.912,3478.7,13.4,1391.5,0,0,18.617,28.449,20.38,116.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3026,2570.06,1766.257,1832.134,28.212,4.345,7.1338412332786,0.149205364895756,7.21826771653543,0.91672,34.418,999
1998,14/09/1998,257,1997,15-Apr,7,sugar,alive,2,396,1995,14/8/1997,105,0,0,318,1998,21,2039,7529.31,6768.79,5947.32,184.381,3517.35,,0,0,0,20.564,90.446,90.446,1.083,9920.879,9921.962,149242.276,1.037,19,2090,988.6,232.36,1589.999,505.128,1107.197,124.676,1231.873,1.429,9901.051,2.951,9904.002,147455.755,200,342.554,470.082,27.056,0.216,4.93,5.695,15962.225,363.843,0.821,2461.2,9.1,984.5,0,0,20.231,28.713,19.364,189.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3078.6,2595.128,1822.359,1947.035,32.202,5.146,7.10489039461637,0.149675331791508,7.25909448818898,0.921905,35.173,999
1999,14/10/1999,287,1998,15-Apr,7,sugar,alive,3,395,1995,14/9/1998,105,0,0,318,1999,21,2039,7552.4,6869.05,5941.24,185.618,3644.62,,0,0,0,21.251,114.814,114.814,2.951,9901.051,9904.002,147455.755,1.037,20,2200,1114.4,413.973,1645.639,605.326,1152.078,150.903,1302.981,1.985,9876.529,1.704,9878.232,146864.96,200,328.686,479.728,39.096,1.931,12.201,7.559,14230.743,365.763,0.853,2739.4,10.1,1095.8,0,0,19.63,28.738,19.443,112,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3314.4,2805.326,2059.612,2210.515,53.228,14.132,6.61662851304982,0.142456413408945,7.00445283018868,0.92809,36.446,999
2000,23/11/2000,328,1999,15-Apr,7,sugar,alive,4,406,1995,14/10/1999,105,0,10,318,2000,14,2039,7459.61,6732.77,5935.7,184.764,3704.11,,0,0,0,21.759,66.621,66.621,1.704,9876.529,9878.232,146864.96,1.039,18,1980,1679.8,566.366,1746.586,736.321,1126.06,136.048,1262.108,1.249,9898.441,2.907,9901.348,146999.799,200,300.784,444.342,37.913,1.203,3.95,7.49,14158.983,367.764,0.806,2343.5,8.7,937.4,0,0,19.105,28.464,19.618,136,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3659.8,2716.321,2312.952,2449,43.066,5.153,6.80199431510488,0.146393177129057,7.60345679012346,0.92382,37.041,999
2001,16/04/2001,106,0,15-Apr,7,none,out,-1,0,1995,0.000,106,1,10,329,-1,14,2049,0,0,0,0,0,,0,0,0,0,151.36,151.36,2.907,9898.441,9901.348,146999.799,1.046,0,0,332.9,235.816,56.046,212.522,0,21.326,21.326,0,10050.132,4.405,10054.537,149768.615,0,0,74.244,1.04,0.275,0.058,0.183,7216.559,368.49,0.993,7015.4,29,2806.2,0,0,21.774,30.769,20.726,39.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,332.9,212.522,291.862,313.188,1.373,0.333,0,0,0,,0,999
2002,16/07/2002,197,2001,15-Apr,8,sugar,alive,0,456,2001,16/4/2001,106,1,0,319,2002,20,2039,8741.23,7808.03,6897.69,212.808,4203.36,,0,0,0,21.395,171.072,171.072,4.405,10050.132,10054.537,149768.615,1.057,22,2420,812.3,128.262,1365.66,348.722,1552.218,295.475,1847.693,3.034,9758.648,2.109,9760.757,144922.121,200,521.295,583.124,40.918,2.24,9.775,8.103,12269.276,370.805,0.906,3382.2,12.4,1352.9,0,0,17.717,29.857,20.335,206,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3232.3,2768.722,1493.922,1789.397,52.933,12.015,7.68614544905556,0.115174977661332,7.41491289198606,1.06404,42.034,999
2003,16/08/2003,228,2002,15-Apr,8,sugar,alive,1,396,2001,16/7/2002,106,1,0,319,2003,20,2039,7650.3,6850.02,5964.1,184.275,3524.52,,0,0,0,20.625,61.758,61.758,2.109,9758.648,9760.757,144922.121,1.029,21,2310,472,136.929,1140.496,306.871,1385.058,104.386,1489.444,0.828,9820.344,1.142,9821.486,145706.247,200,301.151,452.083,22.701,0.251,5.292,4.984,14091.28,372.849,0.879,3013.3,11.3,1205.3,0,0,17.742,29.469,20.695,51,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2782,2616.871,1277.425,1381.811,28.244,5.543,7.04180679903595,0.12372066354962,6.67663043478261,0.921375,35.245,999
2004,15/09/2004,259,2003,15-Apr,8,sugar,alive,2,396,2001,16/8/2003,106,1,0,319,2004,20,2039,7497.46,6751.12,5920.45,183.359,3636.82,,0,0,0,21.496,76.89,76.89,1.142,9820.344,9821.486,145706.247,1.045,19,2090,741,85.404,1303.922,428.571,1321.14,132.544,1453.685,1.341,9833.269,1.029,9834.298,146117.061,200,329.759,466.83,18.246,0.031,5.451,4.056,14098.599,374.922,0.9,3283.8,12.1,1313.5,0,0,18.218,29.741,20.537,173.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2831,2518.571,1389.326,1521.87,23.728,5.482,7.2802791741825,0.126133928602139,7.21885826771654,0.916795,36.368,999
2005,15/10/2005,288,2004,15-Apr,8,sugar,alive,3,395,2001,15/9/2004,106,1,0,319,2005,20,2039,7483.77,6736.56,5876.92,182.018,3695.63,,0,0,0,22.073,64.88,64.88,1.029,9833.269,9834.298,146117.061,1.048,22,2420,728.7,172.829,1498.46,297.229,1329.147,143.897,1473.044,1.431,9843.673,1.335,9845.008,146253.32,200,328.061,468.249,22.305,0.036,5.49,4.809,14167.17,377.037,0.873,2949.3,10.9,1179.7,0,0,18.466,29.724,20.556,143.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3148.7,2717.229,1671.289,1815.186,27.831,5.526,6.69866249771367,0.123565894840887,6.34209059233449,0.91009,36.956,999
2006,15/11/2006,319,2005,15-Apr,8,sugar,alive,4,396,2001,15/10/2005,106,1,0,319,2006,20,2039,7197.71,6483.25,5680.39,176.049,3360.26,,0,0,0,20.577,69.248,69.248,1.335,9843.673,9845.008,146253.32,1.05,20,2200,923.4,237.721,1542.462,490.643,1218.321,145.599,1363.92,1.894,9863.042,1.312,9864.354,146583.009,200,313.767,451.78,27.031,0.081,4.194,5.643,13717.546,379.187,0.901,3301.1,12.2,1320.4,0,0,18.903,29.432,19.993,178.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3123.4,2690.643,1780.183,1925.782,31.306,4.275,6.54300849276548,0.129075752243533,6.64335849056604,0.880245,33.603,999
2007,18/04/2007,108,0,15-Apr,8,none,out,-1,0,2001,0.000,108,3,0,321,-1,19,2039,0,0,0,0,0,,0,0,0,0,48.544,48.544,1.312,9863.042,9864.354,146583.009,1.054,0,0,748.4,265.651,335.494,293.967,0,11.063,11.063,0,10014.045,2.808,10016.852,149636.911,0,0,60.958,0.717,0.177,0.315,0.144,6207.416,380.041,0.999,9460.8,41.8,3784.3,0,0,21.697,31.029,20.89,130.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,748.4,293.967,601.145,612.208,1.209,0.492,0,0,0,,0,999
2008,17/07/2008,199,2007,15-Apr,9,sugar,alive,0,456,2007,18/4/2007,108,3,0,321,2008,18,2039,8703.52,7787.03,6826.35,210.916,3775.89,,0,0,0,19.12,184.737,184.737,2.808,10014.045,10016.852,149636.911,1.064,21,2310,1404.1,447.267,1703.445,689.597,1410.7,257.054,1667.753,4.107,9797.741,2.729,9800.47,145451.367,200,455.811,526.522,36.429,1.188,13.598,7.093,12317.32,382.577,0.924,3682.4,13.5,1472.9,0,0,17.432,28.343,18.626,108.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3714.1,2999.597,2150.712,2407.766,51.215,14.786,7.03147789519726,0.126467168699442,7.64188405797101,1.05458,37.759,999
2009,17/08/2009,229,2008,15-Apr,9,sugar,alive,1,396,2007,17/7/2008,108,3,0,321,2009,18,2039,6407.73,5731.92,4983.56,153.362,2706.6,,0,0,0,18.808,80.372,80.372,2.729,9797.741,9800.47,145451.367,1.043,16,1760,1879.7,583.864,1882.704,561.119,1124.105,71.347,1195.451,0.47,9882.796,1.348,9884.144,146407.996,200,264.974,409.484,15.89,0.249,12.132,3.644,13546.56,384.819,0.914,3511.7,13.5,1404.7,0,0,17.966,28.919,18.617,197.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3639.7,2321.119,2466.568,2537.915,28.271,12.381,6.60724417834674,0.12828798503661,6.93945701357466,0.76681,27.066,999
2010,17/09/2010,260,2009,15-Apr,9,sugar,alive,2,396,2007,17/8/2009,108,3,0,321,2010,18,2039,7504.78,6775.7,5854.16,181.463,3169.01,,0,0,0,18.58,58.052,58.052,1.348,9882.796,9884.144,146407.996,1.064,19,2090,1138.7,277.26,1513.723,496.854,1252.693,157.435,1410.128,2.796,9839.169,1.765,9840.935,146164.398,200,369.816,495.812,21.147,0.055,6.731,4.661,13776.34,387.098,0.81,2369.3,8.7,947.7,0,0,18.881,29.321,18.83,135.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3228.7,2586.854,1790.983,1948.418,27.933,6.786,7.01481413330633,0.128685481034346,7.1442125984252,0.907315,31.69,999
2011,17/10/2011,290,2010,15-Apr,9,sugar,alive,3,395,2007,17/9/2010,108,3,0,321,2011,18,2039,6401.38,5831.2,5042.84,157.702,3207.61,,0,0,0,22.118,85.641,85.641,1.765,9839.169,9840.935,146164.398,1.058,18,1980,1399.5,691.748,1534.1,669.553,1061.503,111.862,1173.365,0.868,9886.761,1.681,9888.442,146663.025,200,244.226,390.284,58.288,0.508,5.593,11.029,12655.686,389.413,0.848,2693,10.1,1077.2,0,0,18.01,28.548,18.324,81.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3379.5,2649.553,2225.848,2337.71,64.389,6.101,5.95202285064688,0.134401486323523,6.48979423868313,0.78851,32.076,999
2012,16/11/2012,321,2011,15-Apr,9,sugar,alive,4,396,2007,17/10/2011,108,3,0,321,2012,18,2039,7293.57,6568.66,5758.97,178.826,3466.46,,0,0,0,20.943,65.928,65.928,1.681,9886.761,9888.442,146663.025,1.065,18,1980,1162.2,349.61,1432.16,561.887,1196.225,179.154,1375.379,2.795,9870.627,1.378,9872.005,146701.874,200,325.847,456.637,31.144,0.12,5.615,6.262,12421.946,391.759,0.898,3266.1,12,1306.5,0,0,18.198,28.784,19.469,197.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3142.2,2541.887,1781.77,1960.924,36.879,5.735,7.03516718091717,0.130019434643106,7.35909465020576,0.89413,34.665,999
2013,22/04/2013,112,0,15-Apr,9,none,out,-1,0,2007,0.000,112,7,0,325,-1,15,2039,0,0,0,0,0,,0,0,0,0,50.979,50.979,1.378,9870.627,9872.005,146701.874,1.063,0,0,494.4,126.119,200.951,264.812,0,8.762,8.762,0,10014.159,2.817,10016.976,149455.254,0,0,54.407,0.728,0.115,0.188,0.133,6009.796,392.71,0.999,10424.2,48.3,4169.7,0,0,21.938,31.341,21.583,178.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,494.4,264.812,327.07,335.832,1.031,0.303,0,0,0,,0,999
2014,22/07/2014,203,2013,15-Apr,10,sugar,alive,0,456,2013,22/4/2013,112,7,0,325,2014,14,2039,8596.26,7683.96,6742.01,208.091,3953.07,,0,0,0,20.466,209.548,209.548,2.817,10014.159,10016.976,149455.254,1.073,22,2420,710,253.693,1360.454,435.868,1383.757,274.19,1657.947,3.325,9796.911,1.901,9798.812,145476.133,200,483.07,552.792,24.941,0.932,7.388,5.094,12625.004,395.486,0.9,3290.6,12.1,1316.2,0,0,17.811,28.862,18.911,86.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3130,2855.868,1614.147,1888.337,33.261,8.32,7.28643620783594,0.125511249756476,7.2505574912892,1.040455,39.531,999
2015,22/08/2015,234,2014,15-Apr,10,sugar,alive,1,396,2013,22/7/2014,112,7,0,325,2015,14,2039,7261.54,6462.88,5718.14,176.111,3325.66,,0,0,0,20.327,67.453,67.453,1.901,9796.911,9798.812,145476.133,1.053,20,2200,416.4,81.75,1114.339,251.64,1336.27,92.109,1428.379,0.641,9848.854,1.134,9849.988,146106.999,200,299.227,447.61,28.909,0.224,3.703,6.149,14007.135,397.933,0.912,3470.5,13.1,1388.2,0,0,17.918,29.774,20.524,83.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2616.4,2451.64,1196.089,1288.198,32.836,3.927,7.1833956045749,0.123294307743253,6.64569811320755,0.880555,33.257,999
