year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1956,14/04/1956,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.89,0,0,908.8,24.993,440.807,459.959,0,277.705,277.705,20.633,9506.471,28.495,9534.966,141792.379,0,0,34.65,7.699,0.206,1.19,1.16,1030.221,350,0,0.5,0,0.2,0,0,22.406,30.649,17.187,67.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,908.8,459.959,465.8,743.505,9.095,1.396,0,0,0,,0,999
1957,14/07/1957,195,1956,15-Apr,1,sugar,alive,0,456,1956,14/4/1956,105,0,0,318,1957,21,2039,8047.06,7258.16,6237.95,193.615,3298.07,,0,0,0,18.052,194.845,194.845,28.495,9506.471,9534.966,141792.379,0.884,19,2660,1202.9,242.571,1983.871,683.714,1337.036,414.134,1751.17,42.163,9422.411,0.811,9423.222,141408.932,200,284.259,323.886,43.609,0.653,19.774,9.075,3465.099,350,0.974,5203.4,19.1,2081.4,0,0,16.955,27.951,18.212,77.7,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3862.9,3343.714,2226.442,2640.576,64.036,20.427,5.79041748187794,0.110563223444897,6.22556270096463,0.968075,32.981,999
1958,14/08/1958,226,1957,15-Apr,1,sugar,alive,1,396,1956,14/7/1957,105,0,0,318,1958,21,2039,6101.29,5398.65,4670.94,142.738,2551.23,,19800.289,7920.115,87.599,19.084,80.134,80.134,0.811,9422.411,9423.222,141408.932,0.868,18,2520,1020.9,272.709,1857.708,486.656,1102.334,326.22,1428.555,17.603,9432.637,0.908,9433.545,142476.125,200,240.165,292.368,19.447,0.001,5.682,4.044,5429.108,350,0.933,3865.6,14.2,1546.2,0,0,17.772,29.136,19.572,136.1,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3540.9,3006.656,2130.417,2456.637,25.13,5.683,4.74740043423657,0.0999177490541141,4.80599326599327,0.71369,25.512,999
1959,14/09/1959,257,1958,15-Apr,1,sugar,alive,2,396,1956,14/8/1958,105,0,0,318,1959,21,2039,7098.92,6367.78,5462.12,168.266,3029.95,,15443.675,6177.47,63.148,19.248,62.062,62.062,0.908,9432.637,9433.545,142476.125,0.865,19,2660,875.3,399.959,1618.406,454.278,1217.499,289.089,1506.588,12.178,9427.791,0.974,9428.765,143476.746,200,247.599,304.144,27.162,0.001,9.852,5.377,5573.561,350,0.952,4324.8,15.8,1729.9,0,0,16.929,28.362,19.643,162.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3535.3,3114.278,2018.365,2307.454,37.015,9.853,5.40305008094974,0.111686804886273,5.41048231511254,0.84133,30.299,999
1960,13/10/1960,287,1959,15-Apr,1,sugar,alive,3,395,1956,14/9/1959,105,0,0,318,1960,21,2039,7261.12,6509.8,5657.37,174.542,3246.86,,17588.856,7035.543,75.41,19.981,72.409,72.409,0.974,9427.791,9428.765,143476.746,0.858,20,2800,1112.7,392.766,2060.623,465.655,1181.71,288.271,1469.981,19.916,9415.117,1.42,9416.538,144527.651,200,256.026,320.031,32.121,0.002,9.98,6.118,6004.122,350,0.956,4477.2,16.4,1790.9,0,0,17.803,28.647,20.438,210.1,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3912.7,3265.655,2453.389,2741.66,42.103,9.982,5.34477769390827,0.118737589125302,5.37052307692308,0.87271,32.469,999
1961,13/11/1961,317,1960,15-Apr,1,sugar,alive,4,396,1956,13/10/1960,105,0,0,318,1961,21,2039,7405.79,6657.48,5746.04,178.253,3588.87,,17437.467,6974.987,75.862,21.864,61.74,61.74,1.42,9415.117,9416.538,144527.651,0.85,22,3080,499,262.409,1624.663,281.196,1360.289,314.233,1674.522,13.944,9393.073,2.019,9395.091,145359.956,200,263.271,328.36,36.481,0.001,9.491,6.926,6293.381,350,0.93,3793.9,13.9,1517.6,0,0,16.991,29.222,21.178,63.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3579,3361.196,1887.072,2201.305,45.973,9.492,5.30326110110806,0.10645007948537,5.04966005665722,0.891265,35.889,999
1962,15/04/1962,105,0,15-Apr,1,none,out,-1,0,1956,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17332.777,6933.112,75.489,0,79.146,79.146,2.019,9393.073,9395.091,145359.956,0.842,0,0,875.8,82.201,394.385,459.26,0,314.725,314.725,18.679,9478.145,21.678,9499.823,148043.274,0,0,28.972,2.364,0.001,1.326,0.208,4140.575,350,0,0.4,0,0.1,0,0,21.944,31.478,21.317,102.1,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,875.8,459.26,476.586,791.311,3.691,1.327,0,0,0,,0,999
1963,15/07/1963,196,1962,15-Apr,2,sugar,alive,0,456,1962,15/4/1962,105,0,0,318,1963,21,2039,7258.43,6441.11,5648.45,173.456,3193.34,,0,0,0,19.744,163.636,163.636,21.678,9478.145,9499.823,148043.274,0.841,19,2660,1147.9,268.064,2001.722,659.865,1274.518,364.404,1638.922,34.866,9314.842,1.736,9316.578,145695.562,200,349.087,399.976,45.429,0.002,25.555,9.255,5501.127,350,0.969,4968.2,18.2,1987.3,0,0,16.968,28.851,18.604,91.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3807.9,3319.865,2269.786,2634.19,70.986,25.557,5.22479076709445,0.105835421087764,5.57736334405145,0.86728,31.933,999
1964,14/08/1964,227,1963,15-Apr,2,sugar,alive,1,396,1962,15/7/1963,105,0,0,318,1964,21,2039,6450.08,5688.16,4926.8,150.354,2608.41,,17907.868,7163.148,92.086,18.439,62.828,62.828,1.736,9314.842,9316.578,145695.562,0.823,19,2660,612.7,65.719,1692.553,459.007,1191.137,323.128,1514.265,21.657,9294.376,1.26,9295.637,146078.092,200,264.317,319.369,25.555,0,9.847,5.313,5890.704,350,0.938,3962.1,14.5,1584.8,0,0,17.172,29.171,19.499,92.7,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3272.7,3119.007,1758.272,2081.4,35.402,9.847,4.82057270150404,0.0992917355944964,4.83453376205788,0.75177,26.084,999
1965,14/09/1965,257,1964,15-Apr,2,sugar,alive,2,396,1962,14/8/1964,105,0,0,318,1965,21,2039,6961,6287.33,5309.33,164.319,3009.88,,16315.613,6526.245,73.242,19.63,62.991,62.991,1.26,9294.376,9295.637,146078.092,0.819,20,2800,831.2,324.729,1709.087,433.941,1252.471,330.927,1583.398,13.773,9274.236,1.082,9275.318,146738.515,200,253.284,319.277,37.07,0.002,10.19,7.175,5824.301,350,0.932,3833.7,14.1,1533.5,0,0,17.287,29.163,19.689,107.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3631.2,3233.941,2033.816,2364.743,47.262,10.192,5.08107599984044,0.103776182614857,5.05596923076923,0.821595,30.099,999
1966,14/10/1966,287,1965,15-Apr,2,sugar,alive,3,395,1962,14/9/1965,105,0,0,318,1966,21,2039,6986.33,6225.92,5365.16,164.742,3076.02,,17297.798,6919.119,76.505,20.066,76.978,76.978,1.082,9274.236,9275.318,146738.515,0.811,22,3080,392.1,266.168,1713.694,262.792,1217.253,290.187,1507.44,12.026,9265.279,1.239,9266.518,147629.914,200,250.655,316.205,33.163,0.003,10.411,6.336,6038.958,350,0.957,4479.1,16.4,1791.6,0,0,17.785,28.871,19.833,102.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3472.1,3342.792,1979.862,2270.049,43.577,10.414,4.92827552536921,0.109285941729024,4.66691218130312,0.82371,30.76,999
1967,14/11/1967,318,1966,15-Apr,2,sugar,alive,4,396,1962,14/10/1966,105,0,0,318,1967,21,2039,7247.32,6490.42,5591.35,172.682,3245.74,,17587.21,7034.884,75.904,20.219,61.775,61.775,1.239,9265.279,9266.518,147629.914,0.805,20,2800,821.8,307.959,1747.042,398.43,1247.227,309.588,1556.815,13.482,9254.028,1.475,9255.503,148369.57,200,253.354,320.375,36.056,0.003,8.498,7.081,6322.79,350,0.941,4036.1,14.8,1614.5,0,0,18.229,28.885,20.191,154.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3621.8,3198.43,2055.001,2364.589,44.557,8.501,5.39896136541991,0.110920051515434,5.31329230769231,0.86341,32.457,999
1968,14/04/1968,105,0,15-Apr,2,none,out,-1,0,1962,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17506.459,7002.583,73.859,0,71.76,71.76,1.475,9254.028,9255.503,148369.57,0.798,0,0,1341.7,145.042,844.066,451.882,0,277.761,277.761,39.909,9350.982,8.838,9359.82,151734.568,0,0,12.804,0.529,0.004,0.667,0.047,3376.887,350,0,0.5,0,0.2,0,0,22.329,31.086,21.557,187.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,1341.7,451.882,989.108,1266.869,1.2,0.671,0,0,0,,0,999
1969,14/07/1969,195,1968,15-Apr,3,sugar,alive,0,456,1968,14/4/1968,105,0,0,318,1969,21,2039,7923.84,7136.26,6137.36,190.183,3481.83,,0,0,0,19.619,146.592,146.592,8.838,9350.982,9359.82,151734.568,0.799,24,3360,302.7,73.442,1837.293,249.328,1401.78,406.019,1807.799,36.311,9201.491,1.938,9203.429,148358.651,200,342.154,390.071,32.462,0.002,21.08,6.781,6772.567,350,0.955,4418.7,16.2,1767.5,0,0,17.239,28.858,19.267,46.5,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3662.7,3609.328,1910.735,2316.754,53.544,21.082,5.26920800769562,0.105201407899883,4.99167979002625,0.950915,34.818,999
1970,14/08/1970,226,1969,15-Apr,3,sugar,alive,1,396,1968,14/7/1969,105,0,0,318,1970,21,2039,6862.54,6125.92,5234.14,160.772,3035.51,,18940.976,7576.391,88.641,20.323,90.759,90.759,1.938,9201.491,9203.429,148358.651,0.784,19,2660,667.3,85.573,1640.376,407.066,1254.812,315.966,1570.778,17.083,9186.989,1.261,9188.25,148506.54,200,267.732,316.546,20.103,0.002,8.454,4.157,6546.385,350,0.931,3821.2,14,1528.5,0,0,17.457,29.272,20.242,133.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3327.3,3067.066,1725.949,2041.915,28.559,8.456,5.2418826331093,0.10235182820233,5.16951768488746,0.80386,30.355,999
1971,14/09/1971,257,1970,15-Apr,3,sugar,alive,2,396,1968,14/8/1970,105,0,0,318,1971,21,2039,7212.72,6507.77,5594.77,173.064,3221.35,,17089.427,6835.77,70.958,19.995,121.333,121.333,1.261,9186.989,9188.25,148506.54,0.781,18,2520,1226,278.696,1908.764,707.763,1266.104,305.809,1571.913,14.645,9179.873,1.312,9181.185,148933.614,200,245.448,308.941,28.185,0.005,18.443,5.493,6569.516,350,0.938,3983.7,14.6,1593.5,0,0,17.442,28.692,19.601,220,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3746,3227.763,2187.46,2493.269,46.633,18.448,5.36173194872114,0.110097696246548,5.82707070707071,0.86532,32.213,999
1972,13/10/1972,287,1971,15-Apr,3,sugar,alive,3,395,1968,14/9/1971,105,0,0,318,1972,21,2039,7058.12,6383.16,5448.71,168.754,3189.73,,17138.78,6855.513,70.681,20.349,107.959,107.959,1.312,9179.873,9181.185,148933.614,0.775,20,2800,1328.3,516.464,2052.399,417.41,1291.089,304.485,1595.574,13.376,9177.33,1.284,9178.614,149356.676,200,246.844,309.288,30.18,0.009,11.622,5.785,6665.473,350,0.936,3934,14.4,1573.6,0,0,16.804,28.821,20.091,206.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,4128.3,3217.41,2568.863,2873.348,41.811,11.631,5.24502627890135,0.105763819164765,5.19243076923077,0.84377,31.897,999
1973,17/11/1973,321,1972,15-Apr,3,sugar,alive,4,400,1968,13/10/1972,105,0,4,318,1973,17,2039,7344.26,6567.47,5615.57,173.017,3169.08,,17023.887,6809.555,73.107,19.629,71.822,71.822,1.284,9177.33,9178.614,149356.676,0.77,20,2800,1238.1,429.26,1986.225,637.978,1246.968,300.736,1547.704,13.177,9165.105,1.785,9166.89,149373.583,200,257.842,322.892,32.767,0.007,10.475,6.339,7282.55,350,0.931,3822.6,14,1529.1,0,0,18.843,29.254,19.804,108.5,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,4038.1,3437.978,2415.485,2716.221,43.249,10.482,5.0325220231194,0.111789463618366,5.3236,0.865085,31.691,999
1974,15/04/1974,105,0,15-Apr,3,none,out,-1,0,1968,0.000,105,0,4,322,-1,17,2043,0,0,0,0,0,,17943.044,7177.218,72.427,0,146.733,146.733,1.785,9165.105,9166.89,149373.583,0.764,0,0,1721.8,346.537,991.828,504.544,0,363.796,363.796,47.094,9262.221,9.845,9272.066,152625.966,0,0,18.125,1.471,0.023,0.994,0.1,3632.869,350,0,0.2,0,0.1,0,0,22.293,30.139,17.364,152.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,1721.8,504.544,1338.365,1702.161,2.488,1.017,0,0,0,,0,999
1975,15/07/1975,196,1974,15-Apr,4,sugar,alive,0,456,1974,15/4/1974,105,0,0,318,1975,21,2039,8324.1,7422.15,6460.25,199.101,3493.97,,0,0,0,18.685,166.373,166.373,9.845,9262.221,9272.066,152625.966,0.766,20,2800,763.6,153.806,1769.344,537.779,1371.056,367.382,1738.438,34.878,9129.742,1.922,9131.664,148413.572,200,331.928,373.059,27.512,0.007,21.639,5.731,7704.448,350,0.975,5290.9,19.4,2116.4,0,0,17.001,28.293,19.228,65,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3563.6,3337.779,1923.15,2290.532,49.158,21.646,5.965074380299,0.114528674591789,6.12618461538462,0.995505,34.94,999
1976,14/08/1976,227,1975,15-Apr,4,sugar,alive,1,396,1974,15/7/1975,105,0,0,318,1976,21,2039,6648.86,5964.07,5123.02,158.306,2873.12,,20339.961,8135.985,91.613,19.424,68.385,68.385,1.922,9129.742,9131.664,148413.572,0.753,16,2240,1989.1,538.352,2247.231,732.59,1083.678,353.803,1437.481,31.4,9130.185,1.312,9131.497,147775.976,200,243.049,302.75,28.917,0.013,8.123,5.758,7356.827,350,0.907,3386.9,12.4,1354.7,0,0,17.81,28.163,18.823,179.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,4229.1,2972.59,2785.583,3139.386,37.053,8.136,5.32552420616365,0.110127368640003,5.88498141263941,0.79153,28.731,999
1977,14/09/1977,257,1976,15-Apr,4,sugar,alive,2,396,1974,14/8/1976,105,0,0,318,1977,21,2039,7122.27,6408.56,5497.14,169.509,2966.75,,15848.45,6339.381,65.175,18.627,74.421,74.421,1.312,9130.185,9131.497,147775.976,0.752,18,2520,1380,309.431,2137.71,540.865,1153.341,296.769,1450.11,20.891,9118.373,1.343,9119.716,146882.223,200,259.066,313.679,25.052,0.011,10.14,4.961,7712.825,350,0.951,4298.6,15.8,1719.4,0,0,17.722,28.369,19.544,170.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3900,3060.865,2447.141,2743.91,35.203,10.151,5.53794433926357,0.116893890808284,5.70737373737374,0.847545,29.668,999
1978,14/10/1978,287,1977,15-Apr,4,sugar,alive,3,395,1974,14/9/1977,105,0,0,318,1978,21,2039,7446.72,6692.05,5813.42,179.569,3452.94,,17467.444,6986.977,75.209,20.752,77.17,77.17,1.343,9118.373,9119.716,146882.223,0.748,19,2660,953.7,310.913,1786.71,498.331,1216.623,298.15,1514.773,17.957,9105.156,1.825,9106.981,146003.006,200,261.935,324.356,29.69,0.014,10.045,5.719,8144.921,350,0.953,4363.6,16,1745.4,0,0,17.755,28.363,20.718,150.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3613.7,3158.331,2097.623,2395.773,39.749,10.059,5.68556620569535,0.11854515495061,5.77392282958199,0.897845,34.529,999
1979,14/11/1979,318,1978,15-Apr,4,sugar,alive,4,396,1974,14/10/1978,105,0,0,318,1979,21,2039,7195.07,6444.85,5519.25,170.673,3204.13,,17592.146,7036.859,73.205,20.191,78.474,78.474,1.825,9105.156,9106.981,146003.006,0.743,19,2660,1489.5,401.273,2249.678,550.844,1175.19,331.901,1507.091,17.985,9076.602,1.935,9078.537,145792.417,200,265.788,339.409,41.435,0.038,9.312,7.839,7406.436,350,0.923,3671.4,13.5,1468.6,0,0,18.32,28.53,19.539,350.7,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,4149.5,3210.844,2650.951,2982.852,50.785,9.35,5.31551828740356,0.113246645358509,5.48787781350482,0.853365,32.041,999
1980,14/04/1980,105,0,15-Apr,4,none,out,-1,0,1974,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17365.165,6946.067,74.843,0,69.932,69.932,1.935,9076.602,9078.537,145792.417,0.739,0,0,636.1,21.892,305.016,327.116,0,232.22,232.22,14.318,9180.106,9.218,9189.324,148427.909,0,0,11.629,0.406,0.006,0.334,0.04,4183.978,350,0,0.6,0,0.3,0,0,22.487,31.511,22.411,86.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,636.1,327.116,326.908,559.128,0.746,0.34,0,0,0,,0,999
1981,14/07/1981,195,1980,15-Apr,5,sugar,alive,0,456,1980,14/4/1980,105,0,0,318,1981,21,2039,8265.45,7443.85,6458.93,200.246,3497.45,,0,0,0,18.583,146.905,146.905,9.218,9180.106,9189.324,148427.909,0.741,19,2660,1226.2,331.625,1964.316,658.552,1299.565,360.804,1660.369,37.348,9011.831,1.923,9013.754,144876.426,200,365.353,410.884,27.815,0.044,22.374,5.851,6981.13,350,0.969,4968.4,18.2,1987.4,0,0,17.555,28.055,18.773,104.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3886.2,3318.552,2295.941,2656.745,50.233,22.418,6.03413778057418,0.120603311673489,6.43877813504823,1.00123,34.974,999
1982,14/08/1982,226,1981,15-Apr,5,sugar,alive,1,396,1980,14/7/1981,105,0,0,318,1982,21,2039,7059.16,6329.71,5437.89,167.665,3184.71,,19578.546,7831.419,93.958,20.463,76.795,76.795,1.923,9011.831,9013.754,144876.426,0.73,19,2660,604.4,137.548,1558.137,419.877,1252.456,318.825,1571.281,16.729,8995.526,1.168,8996.694,144869.193,200,268.054,320.2,25.06,0.026,6.731,5.101,6758.668,350,0.94,4014.4,14.7,1605.7,0,0,17.532,28.965,19.448,47.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3264.4,3079.877,1695.685,2014.51,31.817,6.757,5.44388623311905,0.106705929747766,5.3911575562701,0.838325,31.847,999
1983,14/09/1983,257,1982,15-Apr,5,sugar,alive,2,396,1980,14/8/1982,105,0,0,318,1983,21,2039,7077.04,6324.65,5498.54,169.195,3088.55,,17193.009,6877.203,72.326,19.553,74.229,74.229,1.168,8995.526,8996.694,144869.193,0.728,20,2800,637.3,384.541,1548.798,360.9,1191.618,305.514,1497.132,10.9,8996.757,1.1,8997.858,145224.686,200,251.137,307.482,24.776,0.042,8.965,4.918,6713.728,350,0.949,4259.9,15.6,1703.9,0,0,17.915,28.646,19.857,95.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3437.3,3160.9,1933.339,2238.853,33.783,9.007,5.3527476351672,0.113012747039005,5.206,0.845975,30.886,999
1984,13/10/1984,287,1983,15-Apr,5,sugar,alive,3,395,1980,14/9/1983,105,0,0,318,1984,21,2039,7354.46,6623.56,5676.8,175.729,3336.27,,17038.149,6815.261,69.884,20.452,81.057,81.057,1.1,8996.757,8997.858,145224.686,0.725,22,3080,624.6,314.722,1819.882,443.781,1258.679,302.085,1560.764,17.056,8992.257,1.666,8993.923,145401.086,200,250.778,313.597,30.015,0.041,10.678,5.787,7027.228,350,0.93,3791,13.9,1516.4,0,0,17.81,28.719,19.464,75.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3704.6,3523.781,2134.604,2436.689,40.734,10.719,4.98694442134741,0.112591653831073,4.97815864022663,0.878645,33.363,999
1985,13/11/1985,317,1984,15-Apr,5,sugar,alive,4,396,1980,13/10/1984,105,0,0,318,1985,21,2039,7497.5,6789.08,5823.64,181.14,3374.56,,17482.498,6993.001,72.03,20.014,90.289,90.289,1.666,8992.257,8993.923,145401.086,0.72,21,2940,872.5,250.334,1929.016,538.57,1290.293,312.189,1602.482,14.047,8982.919,1.825,8984.744,145495.625,200,248.431,319.194,37.677,0.046,12.06,7.165,7212.801,350,0.917,3557.7,13,1423.1,0,0,17.761,28.762,19.57,111.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3812.5,3478.57,2179.35,2491.539,49.783,12.106,5.20731220012821,0.113037151119326,5.34336283185841,0.9057,33.746,999
1986,15/04/1986,105,0,15-Apr,5,none,out,-1,0,1980,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17251.848,6900.74,71.516,0,120.957,120.957,1.825,8982.919,8984.744,145495.625,0.716,0,0,420.5,71.918,128.791,277.21,0,208.004,208.004,4.841,9072.242,19,9091.242,147861.01,0,0,22.66,0.439,0.038,0.267,0.065,4599.856,350,0,0.7,0,0.3,0,0,22.125,31.888,20.927,117.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,420.5,277.21,200.709,408.713,0.744,0.305,0,0,0,,0,999
1987,15/07/1987,196,1986,15-Apr,6,sugar,alive,0,456,1986,15/4/1986,105,0,0,318,1987,21,2039,8062.02,7205.65,6269.51,193.561,3783.84,,0,0,0,21.145,132.744,132.744,19,9072.242,9091.242,147861.01,0.717,23,3220,585.4,96.703,1956.227,473.182,1400.524,394.421,1794.945,36.579,8907.299,1.928,8909.227,144116.629,200,356.686,404.572,37.739,0.036,26.332,7.903,7078.482,350,0.969,4965.7,18.2,1986.3,0,0,18.179,29.194,18.291,44,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3805.4,3693.182,2052.93,2447.351,64.107,26.368,5.24103604967207,0.107836730373354,5.2741416893733,0.967805,37.838,999
1988,14/08/1988,227,1987,15-Apr,6,sugar,alive,1,396,1986,15/7/1987,105,0,0,318,1988,21,2039,6965.28,6192.66,5293.69,162.101,2963.66,,19457.148,7782.859,90.198,19.588,90.27,90.27,1.928,8907.299,8909.227,144116.629,0.704,19,2660,974.5,152.678,1955.86,404.346,1221.38,317.228,1538.608,18.312,8903.888,1.071,8904.958,144066.368,200,256.522,309.132,21.695,0.047,7.689,4.465,6744.09,350,0.95,4269.9,15.6,1708,0,0,17.994,29.174,19.627,254,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3634.5,3064.346,2108.538,2425.766,29.431,7.736,5.28990525221369,0.105355620144962,5.21225080385852,0.810505,29.637,999
1989,14/09/1989,257,1988,15-Apr,6,sugar,alive,2,396,1986,14/8/1988,105,0,0,318,1989,21,2039,6825.77,6084.13,5274.16,161.838,2944.97,,17837.971,7135.189,75.493,19.482,77.624,77.624,1.071,8903.888,8904.958,144066.368,0.704,16,2240,1393,410.728,1791.182,714.783,1151.234,289.438,1440.671,14.125,8912.933,0.9,8913.833,144356.571,200,239.789,296.379,29.017,0.083,6.669,5.614,6661.459,350,0.956,4457,16.3,1782.8,0,0,17.953,28.513,19.014,134.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3633,2954.783,2201.91,2491.348,35.769,6.752,5.47715348301381,0.11233515493822,6.01628252788104,0.80919,29.45,999
1990,14/10/1990,287,1989,15-Apr,6,sugar,alive,3,395,1986,14/9/1989,105,0,0,318,1990,21,2039,6923.34,6284.4,5389.31,167.408,3159.58,,16977.202,6790.881,72.406,20.314,68.043,68.043,0.9,8912.933,8913.833,144356.571,0.701,19,2660,1277.8,493.289,1935.648,501.252,1195.597,307.454,1503.05,14.764,8917.425,1.313,8918.738,144297.622,200,235.834,302.663,33.019,0.112,10.165,6.233,6914.53,350.839,0.93,3795.7,13.9,1518.3,0,0,17.407,28.757,20.276,103,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T4,3937.8,3161.252,2428.937,2736.391,43.296,10.277,5.2956233795977,0.11137886297861,5.38289389067524,0.83704,31.596,999
